;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
57343;croustibat findus;1;x;111991;60703.0;2;3;3.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;225.0;225.0
57410;x;2;x;111991;60771.0;6;3;3.0;21;1;26081;0.0;0.0;0.0;0.0;1.0;1.0;200.0;160.0
57606;x;2;x;111992;60968.0;4;3;4.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;1.0;200.0;190.0
57706;petit navire;1;x;111993;61068.0;7;5;2.0;21;1;26097;0.0;0.0;0.0;0.0;1.0;2.0;90.0;90.0
57730;x;2;x;111993;61092.0;1;5;2.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;1.0;190.0;180.5
57804;findus;1;x;111993;61168.0;4;5;2.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;300.0;300.0
57816;pacific;2;x;111994;61180.0;6;3;2.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;3.0;140.0;112.0
57906;captain iglo;1;x;111994;61270.0;2;3;1.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;90.0;90.0
58000;odyssée;1;x;111996;61364.0;6;5;2.0;21;1;26037;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
58045;odyssée;1;x;111996;61410.0;5;5;2.0;21;1;26037;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
58076;x;2;x;111996;61441.0;7;3;1.0;21;1;27005;0.0;0.0;0.0;0.0;1.0;1.0;190.0;180.5
58084;x;2;x;111996;61449.0;7;5;1.0;21;1;27005;0.0;0.0;0.0;0.0;1.0;1.0;100.0;95.0
58291;x;8;x;112007;61668.0;6;5;3.0;21;1;26034;0.0;0.0;0.0;0.0;1.0;;60.0;57.0
58357;x;2;x;112008;61734.0;6;3;7.0;21;4;25539;0.0;0.0;0.0;0.0;1.0;1.0;70.0;70.0
58449;saupiquet;1;x;112008;61834.0;1;5;5.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
58466;connétable;1;x;112008;61851.0;2;3;4.0;21;1;26086;0.0;0.0;0.0;0.0;1.0;2.0;75.0;75.0
58591;x;1;x;112012;61976.0;7;3;2.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;1.0;220.0;176.0
58747;bonduelle;1;x;112013;62132.0;5;3;3.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;15.0;15.0
58848;lidl;1;x;112023;62234.0;2;3;3.0;21;1;26071;0.0;0.0;0.0;0.0;1.0;2.0;60.0;60.0
58878;lidl;1;x;112023;62265.0;6;5;4.0;21;1;26034;0.0;0.0;0.0;0.0;1.0;2.0;50.0;47.5
58917;x;1;x;112023;62305.0;1;5;3.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;90.0;90.0
59002;x;2;x;112025;62391.0;2;3;3.0;21;1;26025;0.0;0.0;0.0;0.0;1.0;1.0;135.0;121.5
59177;x;2;x;112025;62567.0;3;3;3.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;1.0;220.0;176.0
59354;x;8;x;112040;62745.0;7;3;2.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;;30.0;30.0
59465;champion;1;x;112044;62856.0;4;5;3.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
59491;champion;1;x;112044;62882.0;6;3;2.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;3.0;100.0;95.0
59798;x;1;x;112060;63195.0;7;3;1.0;21;1;26025;0.0;0.0;0.0;0.0;1.0;1.0;150.0;142.5
59839;connétable;1;x;112060;63236.0;4;5;2.0;21;1;26034;0.0;0.0;0.0;0.0;1.0;2.0;40.0;38.0
59860;connétable;1;x;112060;63257.0;1;3;3.0;21;1;26034;0.0;0.0;0.0;0.0;1.0;2.0;20.0;19.0
59970;marie;1;x;112060;63378.0;5;3;3.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;1.0;100.0;95.0
60118;x;3;x;112066;63708.0;3;5;1.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
60301;x;1;x;112070;63895.0;3;3;1.0;21;1;27014;0.0;0.0;0.0;0.0;1.0;1.0;380.0;190.0
60344;x;3;x;112078;64330.0;6;3;1.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;1.0;190.0;180.5
60409;x;1;x;112078;64397.0;1;3;1.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;120.0;120.0
60440;x;1;x;112079;64428.0;6;3;1.0;21;1;26037;0.0;0.0;0.0;0.0;1.0;1.0;20.0;20.0
60478;x;3;x;112079;64466.0;3;5;1.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;3.0;100.0;95.0
60637;x;2;x;112080;64625.0;7;3;1.0;21;1;26015;0.0;0.0;0.0;0.0;1.0;1.0;145.0;137.75
60646;carrefour;1;x;112080;64634.0;7;5;1.0;21;1;26037;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
60753;x;2;x;112080;64744.0;2;3;3.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;3.0;200.0;190.0
60955;x;1;x;112086;64951.0;3;5;2.0;21;1;26013;0.0;0.0;0.0;0.0;1.0;4.0;90.0;72.0
60970;petit navire;1;x;112086;64966.0;2;3;1.0;21;1;26034;0.0;0.0;0.0;0.0;1.0;2.0;95.0;90.25
60980;carrefour;1;x;112086;64976.0;2;5;3.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;60.0;60.0
61100;u;2;x;112094;65098.0;4;3;2.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;3.0;180.0;144.0
61224;petit navire;1;x;112096;65222.0;4;5;4.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;15.0;15.0
61271;petit navire;1;x;112096;65269.0;2;3;2.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;60.0;60.0
61356;x;2;x;112096;65354.0;5;3;1.0;21;1;26023;0.0;0.0;0.0;0.0;1.0;1.0;100.0;95.0
131429;x;1;x;114817;139702.0;3;3;7.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
131489;x;2;x;114817;139762.0;5;3;1.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;1.0;220.0;176.0
131545;casino;1;x;114818;139818.0;5;5;2.0;21;3;26046;0.0;0.0;0.0;0.0;1.0;1.0;20.0;20.0
131605;pte de pennarch;1;x;114818;139878.0;6;5;1.0;21;1;26034;0.0;0.0;0.0;0.0;1.0;2.0;80.0;76.0
131642;x;1;x;114818;139915.0;7;5;2.0;21;3;26046;0.0;0.0;0.0;0.0;1.0;1.0;20.0;20.0
131661;x;2;x;114818;139934.0;1;3;1.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;1.0;190.0;180.5
131676;x;1;x;114818;139949.0;1;5;2.0;21;3;26046;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
131707;casino;1;x;114818;139982.0;4;5;2.0;21;3;26046;0.0;0.0;0.0;0.0;1.0;1.0;20.0;20.0
131724;x;2;x;114818;140001.0;3;3;1.0;21;1;26072;0.0;0.0;0.0;0.0;1.0;1.0;190.0;180.5
131748;x;1;x;114818;140025.0;3;5;11.0;21;3;26046;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
141138;x;3;x;115097;149591.0;3;3;1.0;21;1;26015;0.0;0.0;0.0;0.0;1.0;1.0;440.0;352.0
141188;x;3;x;115097;149641.0;1;5;4.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;4.0;90.0;90.0
141200;x;8;x;115097;149654.0;2;3;3.0;21;1;26023;0.0;0.0;0.0;0.0;1.0;1.0;200.0;190.0
157299;casino;1;x;115498;166109.0;7;3;2.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;90.0;90.0
159469;x;8;x;115538;168339.0;6;3;2.0;21;3;8295;;;;;;;25.0;25.0
159479;x;2;x;115538;168350.0;6;5;2.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;1.0;180.0;144.0
159497;x;3;x;115538;168368.0;7;3;1.0;21;1;26015;0.0;0.0;0.0;0.0;1.0;1.0;200.0;190.0
164603;éco +;1;x;115675;173596.0;5;6;2.0;21;3;26028;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
164627;x;2;x;115675;173622.0;6;3;2.0;21;1;26015;0.0;0.0;1.0;0.0;0.0;3.0;100.0;95.0
164642;x;1;x;115675;173637.0;6;6;2.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
164652;éco +;1;x;115675;173647.0;7;3;3.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;30.0;30.0
164655;x;1;x;115675;173650.0;7;4;2.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;30.0;30.0
164674;marque repère;1;x;115675;173669.0;1;3;2.0;21;3;26028;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
164724;x;1;x;115675;173721.0;3;3;4.0;21;3;26028;0.0;0.0;0.0;0.0;1.0;3.0;75.0;75.0
167193;x;3;x;115755;176246.0;2;3;3.0;21;1;26037;0.0;0.0;0.0;0.0;1.0;4.0;40.0;40.0
167194;x;3;x;115755;176247.0;2;3;4.0;21;1;26053;0.0;0.0;0.0;0.0;1.0;4.0;15.0;13.5
167217;casino;1;x;115755;176270.0;3;5;2.0;21;3;26046;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
167224;x;3;x;115755;176277.0;4;3;1.0;21;4;25539;0.0;0.0;0.0;0.0;1.0;4.0;140.0;140.0
167255;x;1;x;115755;176308.0;6;5;3.0;21;3;26046;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
169037;fleury michon;1;x;115794;178130.0;7;4;3.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;1.0;180.0;144.0
171209;x;8;x;115862;180354.0;3;3;3.0;21;1;26025;0.0;0.0;0.0;0.0;1.0;;200.0;190.0
171262;x;8;x;115862;180410.0;4;3;3.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;;100.0;95.0
176895;x;3;x;115993;186198.0;1;3;1.0;21;1;26037;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
178731;x;1;x;116052;188079.0;5;3;3.0;21;4;92042;0.0;0.0;0.0;0.0;1.0;1.0;150.0;120.0
178748;x;1;x;116052;188100.0;6;3;2.0;21;3;26046;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
178794;x;1;x;116052;188150.0;1;3;1.0;21;3;8291;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
181191;carrefour 1er prix;1;x;116133;190620.0;2;5;8.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;60.0;60.0
181209;carrefour;1;x;116133;190638.0;6;5;3.0;21;1;26037;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
181247;x;2;x;116133;190677.0;4;3;3.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;4.0;100.0;95.0
181293;carrefour;1;x;116133;190723.0;5;5;3.0;21;1;26097;0.0;0.0;0.0;0.0;1.0;2.0;176.0;176.0
194151;x;1;x;116460;203924.0;2;3;5.0;21;1;26037;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
207910;x;2;x;116850;218083.0;5;5;1.0;21;1;26038;0.0;0.0;1.0;0.0;0.0;1.0;100.0;95.0
209035;x;3;x;116914;219273.0;5;3;5.0;21;1;27014;0.0;0.0;0.0;0.0;1.0;1.0;90.0;45.0
209053;x;3;x;116914;219291.0;2;3;4.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;3.0;200.0;190.0
209076;findus;1;x;116914;219314.0;6;3;2.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;3.0;100.0;95.0
209098;x;3;x;116914;219336.0;7;3;5.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
209150;x;1;x;116914;219388.0;4;3;2.0;21;3;26046;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
209152;x;3;x;116914;219390.0;4;3;4.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;4.0;220.0;176.0
211336;listao;2;x;116997;221667.0;5;3;4.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;2.0;30.0;24.0
211362;pêche maison;2;x;116997;221699.0;6;5;1.0;21;2;34500;0.0;0.0;0.0;0.0;1.0;1.0;70.0;49.0
213352;petit navire;1;x;117065;223780.0;5;3;2.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;90.0;90.0
222036;marque repère pêche océan;1;x;127343;232710.0;7;3;1.0;21;1;26035;0.0;0.0;0.0;0.0;1.0;2.0;20.0;19.0
226396;x;3;x;134045;237213.0;5;5;7.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;4.0;100.0;80.0
232352;odyssée;1;x;137294;243314.0;6;3;2.0;21;3;8293;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
232397;x;1;x;137294;243360.0;7;5;4.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
232432;x;1;x;137294;243397.0;2;5;1.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;90.0;90.0
233313;x;8;x;137342;244298.0;5;3;1.0;21;1;26041;0.0;0.0;0.0;0.0;1.0;1.0;50.0;47.5
233349;saupiquet;1;x;137342;244335.0;7;3;3.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;60.0;60.0
233361;x;2;x;137342;244347.0;3;3;1.0;21;1;26038;0.0;0.0;0.0;0.0;1.0;1.0;50.0;47.5
239251;x;3;x;170158;250384.0;7;5;2.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;1.0;220.0;176.0
239260;x;1;x;170158;250393.0;1;3;1.0;21;4;26140;0.0;0.0;0.0;1.0;0.0;1.0;150.0;120.0
239308;u;1;x;170158;250441.0;4;3;3.0;21;1;26034;0.0;0.0;0.0;0.0;1.0;2.0;60.0;57.0
239312;x;1;x;170158;250445.0;4;5;2.0;21;3;26030;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
245661;le savoureux;1;x;170382;257058.0;6;3;12.0;21;1;26039;0.0;0.0;0.0;0.0;1.0;2.0;90.0;90.0
245673;x;1;x;170382;257070.0;6;5;5.0;21;4;26140;0.0;0.0;0.0;0.0;1.0;1.0;275.0;220.0
251431;saupiquet;1;x;170584;263004.0;2;5;3.0;21;1;26097;0.0;0.0;0.0;0.0;1.0;2.0;60.0;60.0
