;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
57250;x;2;x;111991;60609.0;7;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
57595;cora;2;x;111992;60957.0;1;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
57721;casino;2;x;111993;61083.0;1;3;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
57917;panzani;2;x;111994;61281.0;2;5;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
57994;panzani;2;x;111996;61358.0;6;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
58058;valfleuri;2;x;111996;61423.0;1;3;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
58138;bien vu;2;x;111998;61503.0;6;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
58224;panzani;2;x;112005;61600.0;3;3;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;300.0;300.0
58245;x;2;x;112007;61622.0;4;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;;200.0;200.0
58258;x;2;x;112007;61635.0;1;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
58278;x;2;x;112007;61655.0;5;5;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;300.0;300.0
58296;x;2;x;112007;61673.0;7;3;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
58311;x;2;x;112007;61688.0;3;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;;200.0;200.0
58390;savoie;2;x;112008;61770.0;3;5;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
58477;savoie;2;x;112008;61862.0;2;5;5.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
58802;panzani;2;x;112013;62187.0;7;3;4.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
59156;x;2;x;112025;62546.0;4;5;2.0;3;1;9822;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
59330;x;2;x;112040;62721.0;6;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
59365;lustucru;2;x;112044;62756.0;1;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
59463;lustucru;2;x;112044;62854.0;4;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
59572;grand'mère;2;x;112046;62963.0;4;5;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
59684;x;2;x;112057;63078.0;4;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;;200.0;200.0
59750;le terroir;2;x;112057;63145.0;3;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
59979;x;2;x;112060;63387.0;5;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
60166;x;2;x;112070;63760.0;2;3;4.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
60285;x;2;x;112070;63879.0;4;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
60359;x;2;x;112078;64347.0;3;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
60591;lustucru;2;x;112079;64579.0;4;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
60647;panzani;2;x;112080;64635.0;7;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;250.0;250.0
60769;panzani;2;x;112080;64760.0;2;5;6.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
60858;x;2;x;112086;64849.0;1;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
61024;barilla;2;x;112093;65020.0;2;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
61031;x;2;x;112093;65027.0;2;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
61173;x;3;x;112096;65171.0;7;3;11.0;3;2;23422;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
61253;lustucru;2;x;112096;65251.0;1;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;250.0;250.0
61317;panzani;2;x;112096;65315.0;3;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
61411;x;2;x;112099;65409.0;5;3;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
131465;x;2;x;114817;139738.0;1;3;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
131544;lustucru;2;x;114818;139817.0;5;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
131577;panzani;2;x;114818;139850.0;2;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
131606;panzani;2;x;114818;139879.0;6;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
131641;lustucru;2;x;114818;139914.0;7;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
131675;lustucru;2;x;114818;139948.0;1;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
131706;lustucru;2;x;114818;139981.0;4;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
131738;lustucru;2;x;114818;140015.0;3;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
141180;x;2;x;115097;149633.0;1;3;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;300.0;300.0
141252;x;2;x;115097;149706.0;4;3;5.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
152959;bien vu;2;x;115402;161686.0;5;3;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
157346;casino;2;x;115498;166156.0;5;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
164610;éco +;2;x;115675;173603.0;2;3;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
164616;x;2;x;115675;173609.0;2;4;1.0;3;1;9822;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
164673;éco +;2;x;115675;173668.0;1;3;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
164681;x;2;x;115675;173676.0;1;4;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
169043;panzani;2;x;115794;178136.0;6;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
171253;spaghettis;2;x;115862;180401.0;2;5;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;;200.0;200.0
178771;u;2;x;116052;188127.0;2;3;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
193918;panzani;2;x;116459;203682.0;3;5;4.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
193938;panzani;2;x;116459;203702.0;7;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
193982;panzani;2;x;116459;203746.0;5;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
194026;panzani;2;x;116459;203790.0;2;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
194049;panzani;2;x;116459;203813.0;1;5;1.0;3;1;9822;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
194071;lustucru;2;x;116460;203837.0;3;5;3.0;3;1;9822;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
198333;aldi;2;x;116578;208251.0;1;5;4.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
198364;aldi pasta mare;1;x;116578;208282.0;2;3;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;2.0;150.0;150.0
198371;aldi pasta mare;1;x;116578;208289.0;2;5;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;2.0;200.0;200.0
198380;aldi pasta mare;1;x;116578;208298.0;3;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;2.0;150.0;150.0
201230;aldi;2;x;116664;211245.0;4;5;2.0;3;1;9822;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
209040;buitoni;2;x;116914;219278.0;5;5;1.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
211415;x;2;x;116997;221757.0;3;3;2.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
213285;panzani;2;x;117065;223710.0;7;5;3.0;3;1;9811;0.0;0.0;0.0;0.0;1.0;4.0;300.0;300.0
