;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
47922;oasis;1;x;111755;50658.0;6;1;6.0;32;3;18342;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
47932;teisseire;1;x;111755;50668.0;6;3;10.0;32;5;18017;0.0;0.0;0.0;0.0;1.0;4.0;80.0;80.0
47952;teisseire;1;x;111755;50688.0;3;5;5.0;32;5;18017;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
47959;réa;1;jus d'orange à base de concentré;111755;50695.0;7;1;6.0;32;1;2012;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
47961;teisseire;1;x;111755;50697.0;7;3;2.0;32;5;18017;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
47974;coca cola;1;x;111755;50710.0;7;5;5.0;32;4;18018;0.0;0.0;0.0;0.0;1.0;4.0;600.0;600.0
47978;réa;1;jus d'orange à base de concentré;111755;50714.0;1;1;4.0;32;1;2012;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
47980;teisseire;1;x;111755;50716.0;1;2;2.0;32;5;18017;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
47991;teisseire;1;x;111755;50727.0;1;3;11.0;32;5;18017;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
47994;tropicana;1;x;111755;50730.0;1;4;1.0;32;1;2012;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
48005;teisseire;1;x;111755;50741.0;1;5;11.0;32;5;18017;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
48008;lipton ice tea;1;x;111755;50744.0;1;6;1.0;32;5;18075;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
48009;réa;1;jus d'orange à base de concentré;111755;50745.0;1;6;2.0;32;1;2012;0.0;0.0;1.0;0.0;0.0;4.0;400.0;400.0
48014;réa;1;jus d'orange à base de concentré;111755;50750.0;2;1;5.0;32;1;2012;0.0;0.0;1.0;0.0;0.0;4.0;200.0;200.0
48016;teisseire;1;x;111755;50752.0;2;3;2.0;32;5;18017;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
48024;fanta;1;x;111755;50760.0;2;5;2.0;32;4;18019;0.0;0.0;0.0;0.0;1.0;4.0;500.0;500.0
48028;teisseire;1;x;111755;50764.0;2;6;2.0;32;5;18017;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
