;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
28136;x;3;x;111209;29838.0;5;1;6.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
28898;x;1;x;111230;30617.0;4;1;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;4.0;70.0;70.0
28935;x;1;x;111230;30654.0;5;1;2.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;70.0;70.0
28951;x;1;x;111230;30670.0;5;4;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
28963;x;1;x;111230;30682.0;6;1;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
29363;x;3;x;111239;31093.0;3;1;4.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
29399;x;3;x;111239;31129.0;7;4;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
29532;x;3;x;111247;31266.0;3;1;4.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
29652;x;3;x;111247;31386.0;2;1;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
29664;x;8;x;111247;31398.0;2;3;9.0;6;99;23480;0.0;0.0;0.0;0.0;1.0;1.0;160.0;160.0
29716;x;1;x;111253;31450.0;2;2;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
29785;x;1;x;111253;31519.0;4;2;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
29824;x;1;x;111253;31558.0;1;2;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
29966;x;3;x;111260;31708.0;4;1;3.0;6;99;7601;1.0;0.0;0.0;0.0;0.0;1.0;55.0;55.0
30149;x;1;x;111261;31907.0;7;1;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;4.0;90.0;90.0
30323;x;3;x;111264;32084.0;5;4;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
30876;balocco;1;x;111275;32794.0;6;5;8.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;75.0;75.0
30910;balocco;1;x;111275;32828.0;7;5;12.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;75.0;75.0
31012;x;3;x;111276;32930.0;5;2;1.0;6;99;7720;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
31024;x;3;x;111276;32942.0;6;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
31080;brioche pasquier;1;x;111279;33003.0;2;1;6.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
31110;x;3;x;111279;33033.0;6;2;1.0;6;99;23480;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
31111;x;3;x;111279;33034.0;6;2;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;35.0;35.0
31185;harry's;1;x;111279;33108.0;5;1;4.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;15.0;15.0
31209;x;1;x;111279;33132.0;1;1;4.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
31212;x;3;x;111279;33135.0;1;1;7.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
31214;x;3;x;111279;33137.0;1;1;9.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
32330;carrefour;1;x;111295;34261.0;2;1;2.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;4.0;250.0;250.0
32356;carrefour;1;x;111295;34288.0;6;2;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
32615;thiriet;1;x;111298;34558.0;4;1;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
32765;x;3;x;111317;34710.0;3;1;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;120.0;120.0
32791;harry's;1;x;111317;34738.0;7;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;15.0;15.0
32819;x;3;x;111317;34766.0;4;1;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;120.0;120.0
32854;x;3;x;111317;34801.0;5;1;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
32885;x;3;x;111317;34832.0;6;1;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
32917;x;3;x;111317;34864.0;2;1;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
32946;harry's;1;x;111317;34894.0;1;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;15.0;15.0
33195;picard;1;x;111328;35148.0;5;1;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;3.0;55.0;55.0
33199;leader price;1;x;111328;35152.0;5;4;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
33217;carrefour;1;x;111328;35170.0;6;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;15.0;15.0
33243;picard;1;x;111328;35196.0;1;1;1.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;3.0;55.0;55.0
33262;auchan;1;x;111328;35215.0;1;6;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;15.0;15.0
33266;picard;1;x;111328;35220.0;4;1;1.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;3.0;55.0;55.0
33563;harry's;1;x;111343;35520.0;6;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
33616;x;3;x;111344;35574.0;6;1;2.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
33638;la fournée dorée;1;x;111344;35596.0;3;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
33686;harry's;1;x;111344;35644.0;1;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
33710;harry's;1;x;111344;35668.0;2;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
33730;harry's;1;x;111344;35689.0;5;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
33748;harry's;1;x;111344;35707.0;4;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
34035;x;1;x;111352;36007.0;2;2;1.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
34105;x;1;x;111355;36078.0;1;2;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
34138;paul;3;x;111355;36111.0;6;1;2.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
34374;lidl;1;x;111363;36349.0;3;1;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;40.0;40.0
34462;auchan;1;x;111363;36440.0;5;1;4.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
34463;auchan;1;x;111363;36441.0;5;1;5.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
130657;x;1;x;114781;138808.0;2;1;1.0;6;99;7730;0.0;1.0;0.0;0.0;0.0;1.0;55.0;55.0
142365;brioche pasquier;1;x;115130;150847.0;6;1;2.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
151745;champion;1;x;115366;160445.0;7;1;4.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;3.0;110.0;110.0
151820;champion;1;x;115366;160520.0;6;1;4.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
159226;x;3;x;115533;168084.0;3;2;2.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
159356;x;3;x;115533;168223.0;4;1;6.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
163944;auchan;1;x;115660;172920.0;5;1;2.0;6;99;24660;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
163966;harry's;1;x;115660;172944.0;2;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
163997;auchan;1;x;115660;172975.0;6;1;2.0;6;99;24660;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
164016;harry's;1;x;115660;172995.0;7;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
164069;auchan;1;x;115660;173050.0;4;1;2.0;6;99;24660;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
164092;harry's;1;x;115660;173075.0;3;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
165338;x;8;x;115700;174345.0;4;4;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;;55.0;55.0
165355;x;1;x;115700;174362.0;1;4;5.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
165399;x;1;x;115700;174406.0;6;4;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
165460;x;8;x;115700;174467.0;2;4;2.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;;35.0;35.0
169538;x;3;x;115809;178637.0;7;1;2.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
169539;x;3;x;115809;178638.0;7;1;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
169558;carrefour;1;x;115809;178659.0;4;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;1.0;90.0;90.0
169561;x;3;x;115809;178662.0;4;2;2.0;6;99;7720;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
169633;carrefour;1;x;115809;178734.0;3;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;90.0;90.0
