;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
27878;x;3;x;111201;29580.0;2;3;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
27883;x;3;x;111201;29585.0;2;5;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
27893;x;3;x;111201;29595.0;6;3;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
27906;x;3;x;111201;29608.0;6;5;6.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
27925;x;3;x;111201;29627.0;1;3;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
27946;x;3;x;111201;29648.0;4;3;5.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
27956;x;3;x;111201;29658.0;3;3;3.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
27964;x;3;x;111201;29666.0;3;4;2.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
27968;x;3;x;111201;29670.0;3;5;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
27975;marque repère épi d'or;1;x;111207;29677.0;5;1;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
27980;marque repère épi d'or;1;x;111207;29682.0;5;3;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;80.0;80.0
27989;marque repère épi d'or;1;x;111207;29691.0;5;5;3.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;125.0;125.0
27994;marque repère épi d'or;1;x;111207;29696.0;2;1;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
28001;marque repère épi d'or;1;x;111207;29703.0;2;3;5.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;80.0;80.0
28007;marque repère épi d'or;1;x;111207;29709.0;2;5;3.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;80.0;80.0
28012;marque repère épi d'or;1;x;111207;29714.0;6;1;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
28017;marque repère épi d'or;1;x;111207;29719.0;6;3;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
28023;marque repère épi d'or;1;x;111207;29725.0;6;5;3.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;80.0;80.0
28029;marque repère épi d'or;1;x;111207;29731.0;7;1;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
28035;marque repère épi d'or;1;x;111207;29737.0;7;3;5.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;;120.0;120.0
28041;marque repère épi d'or;1;x;111207;29743.0;7;5;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
28046;marque repère épi d'or;1;x;111207;29748.0;1;1;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
28054;marque repère épi d'or;1;x;111207;29756.0;1;3;7.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;80.0;80.0
28068;marque repère épi d'or;1;x;111207;29770.0;4;1;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
28073;marque repère épi d'or;1;x;111207;29775.0;4;3;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;250.0;250.0
28079;marque repère épi d'or;1;x;111207;29781.0;4;5;3.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
28086;marque repère épi d'or;1;x;111207;29788.0;3;1;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
28092;marque repère épi d'or;1;x;111207;29794.0;3;3;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
28098;marque repère épi d'or;1;x;111207;29800.0;3;5;3.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;250.0;250.0
28102;x;3;x;111209;29804.0;4;3;3.0;1;1;7110;0.0;0.0;0.0;0.0;1.0;4.0;80.0;80.0
28112;x;3;x;111209;29814.0;1;1;2.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
28117;x;3;x;111209;29819.0;1;3;2.0;1;1;91123;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
28122;x;3;x;111209;29824.0;1;3;7.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
28134;x;3;x;111209;29836.0;5;1;4.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
28137;x;3;x;111209;29839.0;5;2;1.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
28140;x;3;x;111209;29842.0;5;3;2.0;1;1;7110;0.0;0.0;0.0;0.0;1.0;4.0;80.0;80.0
28155;x;3;x;111209;29857.0;6;1;3.0;1;1;7001;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
