;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
28213;x;3;x;111209;29917.0;3;5;8.0;18;1;36205;0.0;0.0;0.0;0.0;1.0;4.0;160.0;144.0
28283;x;1;x;111215;29990.0;1;5;4.0;18;1;36306;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
28326;carrefour;2;x;111215;30035.0;6;3;1.0;18;1;36306;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
28427;x;3;x;111223;30140.0;6;3;2.0;18;1;36004;0.0;0.0;0.0;0.0;1.0;1.0;80.0;56.0
28539;loué;2;x;111225;30254.0;4;3;4.0;18;1;36018;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
28601;mac donald's;3;x;111225;30316.0;1;5;7.0;18;1;36018;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
28825;x;2;x;111229;30542.0;6;3;1.0;18;1;34002;0.0;0.0;0.0;0.0;1.0;1.0;130.0;91.0
28881;x;1;x;111229;30600.0;2;3;1.0;18;1;36004;0.0;0.0;0.0;0.0;1.0;;135.0;94.5
29112;leader price;1;x;111236;30837.0;5;3;2.0;18;1;36302;0.0;0.0;0.0;0.0;1.0;2.0;160.0;144.0
29257;x;2;x;111238;30987.0;7;5;2.0;18;2;92047;0.0;0.0;0.0;0.0;1.0;1.0;140.0;140.0
29324;x;2;x;111238;31054.0;2;5;1.0;18;1;92509;0.0;0.0;0.0;0.0;1.0;1.0;400.0;320.0
29338;x;2;x;111238;31068.0;1;3;2.0;18;1;92509;0.0;0.0;0.0;0.0;1.0;1.0;400.0;320.0
29581;x;2;x;111247;31315.0;4;3;2.0;18;1;36302;0.0;0.0;0.0;0.0;1.0;1.0;288.0;259.2
29658;x;2;x;111247;31392.0;2;3;3.0;18;2;36402;0.0;0.0;0.0;0.0;1.0;1.0;210.0;210.0
29719;x;3;x;111253;31453.0;2;3;3.0;18;2;14000;0.0;0.0;0.0;0.0;1.0;3.0;105.0;63.0
29788;éco +;2;x;111253;31522.0;4;3;2.0;18;1;36205;0.0;0.0;0.0;0.0;1.0;1.0;160.0;144.0
29826;x;1;x;111253;31560.0;1;3;2.0;18;1;36005;0.0;0.0;0.0;0.0;1.0;4.0;40.0;36.0
29927;x;1;x;111258;31665.0;2;3;1.0;18;1;36004;0.0;0.0;0.0;0.0;1.0;1.0;270.0;189.0
29976;x;2;x;111260;31718.0;4;5;1.0;18;1;36005;0.0;0.0;0.0;0.0;1.0;1.0;320.0;288.0
29980;x;2;x;111260;31722.0;4;5;5.0;18;1;36005;0.0;0.0;0.0;0.0;1.0;1.0;168.0;151.2
30014;x;2;x;111260;31761.0;5;5;2.0;18;1;36005;0.0;0.0;0.0;0.0;1.0;1.0;76.0;68.4
30101;x;2;x;111261;31857.0;6;3;4.0;18;1;36005;0.0;0.0;0.0;0.0;1.0;1.0;168.0;151.2
30113;x;2;x;111261;31870.0;6;5;2.0;18;2;14000;0.0;0.0;0.0;0.0;1.0;1.0;105.0;63.0
30152;x;3;x;111261;31910.0;7;3;1.0;18;1;36306;0.0;0.0;0.0;0.0;1.0;4.0;105.0;105.0
30292;x;3;x;111264;32052.0;3;5;2.0;18;1;92509;0.0;0.0;0.0;0.0;1.0;3.0;130.0;104.0
30305;x;1;x;111264;32066.0;4;3;1.0;18;1;36004;0.0;0.0;0.0;0.0;1.0;1.0;175.0;122.5
30311;x;3;x;111264;32072.0;4;5;1.0;18;1;92509;0.0;0.0;0.0;0.0;1.0;3.0;130.0;104.0
30349;x;1;x;111264;32110.0;2;3;1.0;18;1;36004;0.0;0.0;0.0;0.0;1.0;1.0;95.0;66.5
30437;x;2;x;111265;32203.0;1;3;1.0;18;1;36306;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
30515;fleury michon;1;x;111271;32286.0;3;5;1.0;18;1;36018;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
30536;le gaulois;2;x;111271;32307.0;2;3;1.0;18;1;36018;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
30548;fleury michon;1;x;111271;32319.0;2;5;2.0;18;1;36018;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
30565;fleury michon;1;x;111271;32336.0;1;3;3.0;18;1;36018;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
30614;loué;2;x;111272;32385.0;7;3;1.0;18;1;36018;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
30659;loué;2;x;111272;32430.0;5;3;2.0;18;1;36004;0.0;0.0;0.0;0.0;1.0;1.0;400.0;280.0
30727;loué;2;x;111272;32498.0;1;3;1.0;18;1;36202;0.0;0.0;0.0;0.0;1.0;1.0;260.0;260.0
31026;x;3;x;111276;32944.0;6;3;1.0;18;1;36306;0.0;0.0;0.0;0.0;1.0;1.0;105.0;105.0
31137;x;3;x;111279;33060.0;3;3;1.0;18;1;36306;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
