;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
23931;x;1;x;111118;25556.0;1;5;;10;1;81002;0.0;0.0;0.0;0.0;1.0;1.0;15.0;15.0
23935;1er prix champion;1;x;111118;25560.0;4;3;3.0;10;1;19402;0.0;0.0;0.0;0.0;1.0;1.0;15.0;15.0
23974;yoplait;1;x;111120;25601.0;5;2;3.0;10;2;19765;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
23998;yoplait;1;x;111120;25625.0;2;1;5.0;10;2;19760;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
24001;yoplait;1;x;111120;25628.0;2;2;3.0;10;2;19765;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
24025;yoplait;1;x;111120;25652.0;3;1;5.0;10;2;19760;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
24026;yoplait;1;x;111120;25653.0;3;2;1.0;10;2;19760;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
24051;yoplait;1;x;111120;25678.0;4;2;2.0;10;2;19765;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
24071;yoplait;1;x;111120;25698.0;7;1;2.0;10;2;19765;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
24103;yoplait;1;x;111120;25730.0;6;2;2.0;10;2;19765;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
24284;danone taillefine;1;x;111134;25917.0;7;6;2.0;10;2;19765;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
24307;carrefour;1;x;111134;25945.0;4;5;5.0;10;2;19600;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
24326;danone;1;x;111134;25968.0;1;5;4.0;10;2;19740;1.0;0.0;0.0;0.0;0.0;1.0;125.0;125.0
24367;x;1;x;111134;26011.0;3;3;1.0;10;2;19628;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
24390;carrefour;1;x;111134;26037.0;6;3;1.0;10;2;19628;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
24409;danone taillefine;1;x;111134;26056.0;6;6;1.0;10;2;19765;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
24447;nestlé;1;x;111138;26099.0;5;1;6.0;10;2;19624;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
24459;nestlé;1;x;111138;26111.0;5;5;7.0;10;2;19640;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
