;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
91068;lepetit;1;x;112744;97295.0;1;3;2.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
91080;x;1;x;112744;97307.0;5;3;4.0;11;1;12999;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
91089;lepetit;1;x;112744;97316.0;5;5;7.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
91096;x;1;x;112744;97323.0;2;3;3.0;11;1;12520;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
91103;x;1;x;112744;97330.0;2;5;5.0;11;1;12520;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
91111;x;3;x;112744;97338.0;3;3;4.0;11;1;12520;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
91116;x;1;x;112744;97343.0;3;5;3.0;11;1;12520;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
91125;lepetit;1;x;112744;97352.0;4;3;4.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
91142;x;1;x;112744;97369.0;7;3;6.0;11;1;12045;0.0;0.0;0.0;0.0;1.0;1.0;60.0;57.0
91149;lepetit;1;x;112744;97377.0;7;5;6.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
91155;lepetit;1;x;112744;97383.0;6;3;3.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
91164;x;1;x;112744;97392.0;6;5;5.0;11;1;12045;0.0;0.0;0.0;0.0;1.0;1.0;60.0;57.0
91173;société;1;x;112754;97401.0;3;3;4.0;11;1;12500;0.0;0.0;0.0;0.0;1.0;4.0;40.0;40.0
91208;société;1;x;112754;97438.0;7;5;4.0;11;1;12500;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
91229;société;1;x;112754;97460.0;4;5;3.0;11;1;12500;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
91266;société;1;x;112754;97497.0;6;3;3.0;11;1;12500;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
91316;société;1;x;112754;97550.0;1;3;5.0;11;1;12500;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
91328;société;1;x;112754;97562.0;1;5;7.0;11;1;12500;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
91372;x;1;x;112755;97606.0;2;1;2.0;11;4;92037;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
91404;x;1;x;112755;97638.0;6;1;1.0;11;4;92037;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
91433;x;1;x;112755;97667.0;6;5;8.0;11;1;12020;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
91439;x;1;x;112755;97673.0;7;1;1.0;11;4;92037;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
91484;x;1;x;112755;97718.0;1;3;5.0;11;4;92037;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
91520;x;1;x;112755;97754.0;4;3;6.0;11;4;92037;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
91541;x;1;x;112755;97775.0;3;1;2.0;11;4;92037;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
91606;coulommiers;1;x;112756;97840.0;3;3;4.0;11;1;12010;0.0;0.0;0.0;0.0;1.0;1.0;240.0;240.0
91678;coulommiers;1;x;112756;97913.0;2;3;4.0;11;1;12010;0.0;0.0;0.0;0.0;1.0;1.0;180.0;180.0
91686;leader price;1;x;112756;97924.0;2;5;4.0;11;1;92024;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
91700;leader price;1;x;112756;97938.0;5;3;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;180.0;180.0
91719;leader price;1;x;112756;97957.0;4;3;3.0;11;1;12115;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
91726;leader price;1;x;112756;97964.0;4;5;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
91746;x;1;x;112760;97984.0;3;3;6.0;11;1;12723;0.0;0.0;0.0;0.0;1.0;1.0;30.0;28.5
91751;x;8;x;112760;97989.0;3;3;11.0;11;1;92024;;;;;;;30.0;30.0
91754;x;3;x;112760;97994.0;3;5;3.0;11;1;12723;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
91763;entremont;1;x;112760;98003.0;7;3;3.0;11;1;12116;0.0;0.0;0.0;0.0;1.0;4.0;30.0;28.5
91778;bel;1;x;112760;98018.0;7;5;6.0;11;4;92037;1.0;0.0;1.0;0.0;0.0;3.0;28.0;28.0
91792;entremont;1;x;112760;98032.0;4;3;6.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
