;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
61490;x;3;x;112104;65488.0;5;5;1.0;22;2;10025;0.0;0.0;1.0;0.0;0.0;1.0;20.0;6.0
61491;x;3;x;112104;65489.0;5;5;2.0;22;2;10007;0.0;0.0;1.0;0.0;0.0;1.0;50.0;20.0
61537;x;3;x;112104;65535.0;3;5;2.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;50.0;20.0
62048;x;3;x;112117;66056.0;6;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
62156;x;2;x;112117;66167.0;4;3;4.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
62169;x;3;x;112117;66180.0;4;5;2.0;22;3;172;0.0;0.0;0.0;0.0;1.0;1.0;140.0;42.0
62504;tipiak;2;x;112130;66523.0;7;3;1.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;3.0;90.0;90.0
62662;x;3;x;112131;66681.0;5;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
63623;x;3;x;112154;67796.0;3;3;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;405.0;81.0
63780;x;2;x;112154;67971.0;1;5;2.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
63846;carrefour;2;x;112156;68038.0;1;3;2.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;3.0;150.0;60.0
64249;x;1;x;112164;68453.0;1;5;2.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;150.0;30.0
64265;x;3;x;112164;68469.0;7;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;80.0;32.0
64320;x;3;x;112166;68685.0;7;3;7.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;4.0;45.0;18.0
64363;x;3;x;112166;68731.0;5;5;3.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;1.0;50.0;18.0
64684;x;2;x;112181;69064.0;2;5;2.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
64776;x;1;x;112190;69156.0;1;3;7.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;60.0;12.0
64905;x;2;x;112190;69295.0;6;5;1.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;250.0;50.0
65531;x;2;x;112202;70059.0;7;3;2.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;1.0;90.0;90.0
65607;x;2;x;112202;70137.0;1;5;2.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;3.0;150.0;150.0
65677;x;3;x;112202;70207.0;6;3;5.0;22;1;10016;0.0;0.0;0.0;0.0;1.0;1.0;80.0;64.0
66266;x;1;x;112214;70824.0;6;3;3.0;22;2;10005;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
66412;x;3;x;112218;70989.0;7;3;1.0;22;1;10002;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
66465;x;1;x;112218;71042.0;4;3;1.0;22;1;10008;0.0;0.0;0.0;0.0;1.0;2.0;70.0;42.0
66911;x;3;x;112233;71491.0;7;3;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;540.0;108.0
66923;x;3;x;112233;71503.0;7;5;3.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;150.0;60.0
66924;x;3;x;112233;71504.0;7;5;4.0;22;1;10000;0.0;0.0;0.0;0.0;1.0;1.0;200.0;40.0
66968;x;2;x;112233;71548.0;1;5;6.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;1.0;60.0;21.6
66989;x;2;x;112233;71569.0;2;5;3.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;1.0;60.0;21.6
67006;x;3;x;112233;71586.0;3;5;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;540.0;108.0
67007;x;3;x;112233;71587.0;3;5;2.0;22;2;10025;0.0;0.0;0.0;0.0;1.0;1.0;40.0;12.0
67219;x;1;x;112239;71799.0;1;3;4.0;22;2;10030;0.0;0.0;0.0;0.0;1.0;3.0;75.0;22.5
67574;picard;2;x;112244;72166.0;7;3;1.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;3.0;90.0;90.0
67629;x;3;x;112244;72221.0;4;5;10.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;1.0;30.0;10.8
68011;auchan;2;x;112246;72621.0;7;5;3.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;;120.0;120.0
68041;auchan;2;x;112246;72651.0;1;5;7.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;3.0;63.0;25.2
68107;x;2;x;112250;72717.0;2;3;2.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
68442;x;1;x;112258;73056.0;5;5;2.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;3.0;150.0;30.0
68443;x;1;x;112258;73057.0;5;5;3.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;3.0;150.0;60.0
68494;x;1;x;112258;73108.0;2;5;2.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
130714;x;3;x;114782;138865.0;3;3;2.0;22;1;10035;0.0;0.0;1.0;0.0;0.0;1.0;180.0;36.0
130749;x;3;x;114782;138900.0;7;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
130791;x;3;x;114782;138942.0;4;3;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;45.0;9.0
130820;x;3;x;114782;138971.0;5;3;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;180.0;36.0
139707;x;3;x;115070;148108.0;7;3;5.0;22;3;172;0.0;0.0;0.0;0.0;1.0;1.0;120.0;36.0
139846;x;3;x;115071;148251.0;2;3;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;40.0;8.0
139995;x;3;x;115071;148406.0;3;5;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;40.0;8.0
141735;x;3;x;115110;150194.0;7;5;4.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;150.0;30.0
153810;x;3;x;115421;162556.0;3;5;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
155195;x;3;x;115455;163965.0;4;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;175.0;70.0
155248;x;3;x;115455;164018.0;5;3;2.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;50.0;20.0
155736;x;3;x;115473;164535.0;4;3;2.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;1.0;90.0;90.0
155882;x;3;x;115473;164681.0;3;3;1.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;1.0;96.0;34.56
169774;x;1;x;115812;178876.0;4;3;1.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;250.0;50.0
172596;x;3;x;115901;181803.0;4;3;1.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
178308;x;3;x;116041;187626.0;6;5;1.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
178340;x;3;x;116041;187661.0;1;5;1.0;22;3;92043;0.0;0.0;0.0;0.0;1.0;1.0;250.0;50.0
178354;x;2;x;116041;187677.0;2;5;1.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;150.0;30.0
180305;x;8;x;116108;189700.0;1;5;7.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;;90.0;90.0
190632;x;2;x;116375;200304.0;1;5;3.0;22;1;10002;0.0;0.0;0.0;0.0;1.0;3.0;40.0;40.0
194620;x;3;x;116478;204398.0;1;3;5.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;150.0;60.0
197962;x;3;x;116562;207874.0;1;3;2.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
204492;x;3;x;116767;214582.0;7;5;1.0;22;1;10020;0.0;0.0;0.0;0.0;1.0;1.0;90.0;18.0
204494;x;3;x;116767;214584.0;7;5;3.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;300.0;60.0
204498;x;3;x;116767;214588.0;7;5;7.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;50.0;20.0
206487;x;3;x;116822;216630.0;6;3;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;45.0;9.0
214578;x;2;x;117143;225034.0;6;3;1.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;1.0;72.0;25.92
214579;x;2;x;117143;225035.0;6;3;2.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;300.0;60.0
214591;x;2;x;117143;225047.0;6;5;5.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;75.0;15.0
215294;x;1;x;117161;225765.0;6;3;8.0;22;2;10025;0.0;0.0;0.0;0.0;1.0;2.0;80.0;24.0
220478;x;3;x;127237;231113.0;4;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
223614;x;1;x;127402;234327.0;4;3;7.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;3.0;50.0;20.0
226602;x;1;x;134049;237426.0;2;3;4.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;3.0;72.0;25.92
226939;x;3;x;134058;237765.0;6;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
226940;x;3;x;134058;237766.0;6;3;2.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
233552;u;2;x;137346;244551.0;5;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;150.0;60.0
234437;x;3;x;137399;245470.0;7;3;3.0;22;3;172;0.0;0.0;0.0;0.0;1.0;1.0;80.0;24.0
249708;x;2;x;170553;261267.0;2;5;1.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;3.0;105.0;105.0
262709;x;3;x;170967;274487.0;7;3;3.0;22;1;10027;0.0;0.0;0.0;0.0;1.0;1.0;20.0;4.0
262720;x;3;x;170967;274498.0;7;5;3.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;360.0;72.0
262721;x;3;x;170967;274499.0;7;5;4.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;300.0;60.0
262734;x;3;x;170967;274512.0;6;3;3.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
268559;grande marée;3;x;171091;280427.0;5;3;2.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;585.0;117.0
268593;grande marée;3;x;171091;280462.0;6;3;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;450.0;90.0
268634;x;3;x;171091;280507.0;1;5;2.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;150.0;60.0
268776;x;3;x;171092;280649.0;1;5;1.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
268835;x;3;x;171094;280708.0;5;3;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;450.0;90.0
268844;x;3;x;171094;280717.0;5;5;4.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;450.0;90.0
268933;x;3;x;171094;280806.0;3;5;1.0;22;2;10025;0.0;0.0;0.0;0.0;1.0;1.0;80.0;24.0
