;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
38493;x;2;x;111451;40708.0;2;3;4.0;42;1;13109;0.0;1.0;0.0;0.0;0.0;1.0;120.0;120.0
38600;materne;1;x;111454;40815.0;7;3;3.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
61562;u;1;x;112111;65560.0;6;1;2.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;2.0;200.0;200.0
61688;x;1;x;112111;65686.0;5;3;5.0;42;2;13096;0.0;0.0;0.0;0.0;1.0;2.0;230.0;230.0
61866;andros;1;compote de pomme nature;112113;65868.0;7;3;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
62019;x;2;x;112117;66027.0;2;3;9.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
62215;daucy;1;x;112128;66231.0;5;1;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;2.0;50.0;50.0
63079;solaya;1;x;112140;67250.0;7;5;1.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
63274;u;1;x;112145;67446.0;1;1;7.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
63309;u;1;x;112145;67481.0;5;1;6.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
63403;u;1;x;112145;67575.0;3;1;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
63442;u;1;x;112145;67614.0;2;1;5.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
63795;x;2;x;112156;67987.0;6;3;2.0;42;1;13109;0.0;1.0;0.0;0.0;0.0;1.0;250.0;250.0
63835;lidl;1;x;112156;68027.0;7;5;4.0;42;1;13109;0.0;1.0;0.0;0.0;0.0;2.0;200.0;200.0
