;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
16237;x;2;x;110885;17502.0;5;3;1.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
16243;x;2;x;110885;17508.0;5;5;1.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
16316;x;2;x;110887;17586.0;3;5;2.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
16816;summa aldi;1;x;110891;18103.0;2;5;3.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
16867;buitoni;1;x;110891;18154.0;4;5;2.0;36;1;25548;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
17040;maximo;1;x;110903;18449.0;7;5;2.0;36;1;92051;0.0;0.0;0.0;0.0;1.0;3.0;170.0;170.0
17284;x;1;x;110908;18693.0;4;5;1.0;36;1;25515;0.0;0.0;0.0;0.0;1.0;3.0;170.0;170.0
17483;x;2;x;110910;18893.0;7;3;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;1.0;500.0;500.0
17748;x;2;x;110920;19162.0;2;5;1.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;155.0;155.0
17814;x;1;x;110920;19228.0;1;5;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;3.0;170.0;170.0
18104;x;2;x;110927;19519.0;2;5;2.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
18361;carrefour;1;x;110935;19776.0;7;3;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;3.0;40.0;40.0
18948;x;2;x;110946;20375.0;5;3;1.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;210.0;210.0
18952;x;2;x;110946;20379.0;5;4;1.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
19100;x;3;x;110949;20532.0;7;5;1.0;36;1;92051;0.0;0.0;0.0;0.0;1.0;4.0;650.0;650.0
126886;x;3;x;114650;134782.0;2;5;1.0;36;1;25404;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
138042;thiriet;1;x;115036;146427.0;2;5;3.0;36;3;25401;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
138257;x;2;x;115037;146644.0;2;3;1.0;36;1;92051;0.0;0.0;1.0;0.0;0.0;1.0;320.0;320.0
