;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
16363;poulain;1;x;110887;17633.0;5;1;7.0;29;1;31005;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
16737;x;1;x;110889;18022.0;4;6;1.0;29;1;673;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
16824;summa aldi;1;x;110891;18111.0;6;4;1.0;29;2;31001;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
17406;milka;1;x;110908;18816.0;3;3;10.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
17434;x;1;x;110908;18844.0;2;3;10.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
17536;léonidas;3;x;110910;18946.0;5;3;5.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
18389;marque repère douceur du verger;1;x;110935;19804.0;4;3;5.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
18493;suchard;1;x;110937;19909.0;7;6;1.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;8.0;8.0
18619;ferrero nutella;1;x;110937;20035.0;4;5;5.0;29;3;31032;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
18859;poulain;1;x;110946;20284.0;3;2;1.0;29;1;673;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
18870;poulain;1;x;110946;20295.0;3;6;2.0;29;1;673;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
18888;lindt;1;x;110946;20313.0;7;5;5.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
18947;ferrero nutella;1;x;110946;20374.0;5;1;4.0;29;3;31032;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
18963;nestlé after eight;1;x;110946;20390.0;5;5;10.0;29;1;677;0.0;0.0;0.0;0.0;1.0;1.0;8.0;8.0
18967;ferrero nutella;1;x;110946;20394.0;4;1;3.0;29;3;31032;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
18983;poulain;1;x;110946;20410.0;4;6;2.0;29;1;673;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
19004;ferrero nutella;1;x;110947;20431.0;3;1;2.0;29;3;31032;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
19009;ferrero nutella;1;x;110947;20436.0;3;3;2.0;29;3;31032;0.0;0.0;0.0;0.0;1.0;4.0;40.0;40.0
19049;x;3;x;110947;20476.0;2;3;6.0;29;1;31005;0.0;0.0;0.0;0.0;1.0;;50.0;50.0
19062;ferrero nutella;1;x;110947;20492.0;5;5;2.0;29;3;31032;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
126936;ferrero nutella;1;x;114650;134832.0;4;5;2.0;29;3;31032;0.0;0.0;0.0;0.0;1.0;2.0;90.0;90.0
126977;nestlé;1;x;114650;134873.0;1;6;2.0;29;1;31005;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
128581;nestlé after eight;1;x;114720;136519.0;6;3;14.0;29;1;677;0.0;0.0;0.0;0.0;1.0;4.0;7.0;7.0
128613;nestlé after eight;1;x;114720;136551.0;3;3;13.0;29;1;677;0.0;0.0;0.0;0.0;1.0;4.0;7.0;7.0
128639;nestlé after eight;1;x;114720;136577.0;4;3;10.0;29;1;677;0.0;0.0;0.0;0.0;1.0;4.0;7.0;7.0
128665;nestlé after eight;1;x;114720;136603.0;5;3;12.0;29;1;677;0.0;0.0;0.0;0.0;1.0;4.0;7.0;7.0
128688;nestlé after eight;1;x;114720;136626.0;1;3;9.0;29;1;677;0.0;0.0;0.0;0.0;1.0;4.0;7.0;7.0
128710;nestlé after eight;1;x;114720;136648.0;7;3;10.0;29;1;677;0.0;0.0;0.0;0.0;1.0;4.0;7.0;7.0
144944;x;1;x;115216;153485.0;1;4;2.0;29;1;31005;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
144965;x;1;x;115216;153506.0;5;4;2.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
145001;x;1;x;115216;153542.0;7;4;2.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
145024;x;1;x;115216;153565.0;3;4;2.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
163825;milka;1;x;115656;172798.0;7;4;1.0;29;1;31018;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
163862;x;1;x;115656;172835.0;1;3;16.0;29;1;31005;0.0;0.0;0.0;0.0;1.0;4.0;3.0;3.0
163940;x;1;x;115656;172916.0;3;6;1.0;29;1;31004;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
166542;x;1;x;115731;175581.0;4;3;7.0;29;1;31005;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
166560;x;1;x;115731;175599.0;5;1;7.0;29;1;31005;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
166591;nestlé;1;x;115731;175631.0;6;3;6.0;29;1;31005;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
166615;dia;1;x;115731;175655.0;2;3;7.0;29;1;31005;0.0;0.0;0.0;0.0;1.0;4.0;20.0;20.0
