;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
39598;x;1;x;111479;41927.0;4;3;;15;99;81045;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
39599;x;1;x;111479;41928.0;4;3;;15;99;81045;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
39630;x;1;x;111479;41959.0;1;3;;15;99;81045;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
39657;x;1;x;111479;41986.0;5;3;;15;99;81045;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
39658;x;1;x;111479;41987.0;5;3;;15;99;81045;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
39750;x;1;x;111479;42079.0;2;3;;15;99;81045;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
40062;x;1;x;111500;42408.0;3;3;;15;99;81038;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
40833;dia;1;x;111517;43396.0;2;3;2.0;15;99;16615;0.0;0.0;0.0;0.0;1.0;1.0;15.0;15.0
40873;tournesol;1;x;111527;43436.0;7;3;2.0;15;99;16655;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
41160;st hubert oméga 3;1;x;111538;43738.0;6;1;5.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
41192;st hubert oméga 3;1;x;111538;43770.0;3;3;13.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;20.0;20.0
41193;x;1;x;111538;43771.0;3;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41194;x;1;x;111538;43772.0;3;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41202;x;1;x;111538;43780.0;3;5;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41225;x;1;x;111538;43805.0;7;5;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
41256;st hubert oméga 3;1;x;111538;43836.0;2;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
41274;x;1;x;111538;43854.0;2;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41289;st hubert oméga 3;1;x;111538;43869.0;5;1;9.0;15;99;16727;0.0;0.0;1.0;0.0;0.0;1.0;20.0;20.0
41308;st hubert oméga 3;1;x;111538;43888.0;4;1;5.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;20.0;20.0
41324;x;1;x;111538;43904.0;4;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41336;x;1;x;111538;43916.0;4;5;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41366;x;1;x;111539;43948.0;2;5;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41377;x;1;x;111539;43959.0;6;5;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41391;x;1;x;111539;43974.0;7;5;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41402;x;1;x;111539;43985.0;1;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
41411;x;1;x;111539;43994.0;1;5;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
135613;st hubert 41;1;matière grasse allégée doux 38%mg;114974;143971.0;6;1;3.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
135627;x;1;x;114974;143985.0;6;3;;15;99;81047;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
135640;st hubert 41;1;matière grasse allégée doux 38%mg;114974;143998.0;3;1;3.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
135665;st hubert 41;1;matière grasse allégée doux 38%mg;114974;144023.0;7;1;4.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
135678;x;1;x;114974;144036.0;7;3;;15;99;81047;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
135691;primevère;1;tartine 55%mg;114974;144049.0;1;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
135716;primevère;1;tartine 55%mg;114974;144074.0;2;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
135729;x;1;x;114974;144087.0;2;3;;15;99;81047;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
135742;st hubert 41;1;matière grasse allégée doux 38%mg;114974;144100.0;5;1;3.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
135757;x;1;x;114974;144115.0;5;3;;15;99;81047;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
135772;st hubert 41;1;matière grasse allégée doux 38%mg;114974;144130.0;4;1;3.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
135784;x;1;x;114974;144142.0;4;3;;15;99;81047;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
147631;primevère;1;tartine 55%mg;115273;156245.0;3;1;3.0;15;99;16727;1.0;0.0;1.0;0.0;0.0;1.0;15.0;15.0
147649;x;1;x;115273;156263.0;3;3;;15;99;81046;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
147666;primevère;1;tartine 55%mg;115273;156280.0;4;1;3.0;15;99;16727;1.0;0.0;1.0;0.0;0.0;1.0;15.0;15.0
147690;primevère;1;tartine 55%mg;115273;156304.0;5;1;3.0;15;99;16727;1.0;0.0;1.0;0.0;0.0;1.0;15.0;15.0
147704;x;1;x;115273;156318.0;5;3;;15;99;81046;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
147705;x;1;x;115273;156319.0;5;3;;15;99;81046;0.0;0.0;0.0;0.0;1.0;1.0;12.0;12.0
147721;primevère;1;tartine 55%mg;115273;156335.0;6;1;3.0;15;99;16727;1.0;0.0;1.0;0.0;0.0;1.0;15.0;15.0
147747;primevère;1;tartine 55%mg;115273;156361.0;2;1;3.0;15;99;16727;1.0;0.0;1.0;0.0;0.0;1.0;15.0;15.0
147762;x;1;x;115273;156376.0;2;3;;15;99;81046;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
147771;primevère;1;tartine 55%mg;115273;156385.0;1;1;3.0;15;99;16727;1.0;0.0;1.0;0.0;0.0;1.0;15.0;15.0
147776;primevère;1;tartine 55%mg;115273;156390.0;1;3;3.0;15;99;16727;1.0;0.0;1.0;0.0;0.0;1.0;10.0;10.0
195633;x;1;x;116499;205442.0;3;3;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
195653;x;1;x;116499;205462.0;7;3;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
195692;x;1;x;116499;205503.0;5;3;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
198740;x;1;x;116596;208676.0;7;5;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
198769;prix gagnant;1;x;116596;208705.0;1;3;2.0;15;99;16615;0.0;0.0;0.0;0.0;1.0;1.0;20.0;20.0
198773;x;1;x;116596;208709.0;1;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
198821;x;1;x;116596;208757.0;3;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
200004;x;1;x;116627;209969.0;7;3;;15;99;81045;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
200028;x;1;x;116627;209994.0;3;3;;15;99;81045;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
200029;x;1;x;116627;209995.0;3;3;;15;99;81045;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
204880;x;1;x;116776;214996.0;7;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
204888;x;1;x;116776;215004.0;7;5;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
233041;x;1;x;137335;244015.0;3;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
233117;x;1;x;137335;244094.0;2;3;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
233130;x;1;x;137335;244107.0;2;5;;15;99;81042;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
239028;x;1;x;170151;250149.0;4;1;3.0;15;99;16615;0.0;0.0;0.0;0.0;1.0;1.0;8.0;8.0
239040;x;1;x;170151;250161.0;1;1;3.0;15;99;16615;0.0;0.0;0.0;0.0;1.0;1.0;8.0;8.0
