;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
39753;x;3;x;111479;42082.0;2;5;1.0;36;1;25548;0.0;0.0;0.0;0.0;1.0;1.0;335.0;335.0
39766;x;3;x;111496;42095.0;6;3;3.0;36;3;25151;0.0;0.0;0.0;0.0;1.0;3.0;60.0;60.0
39916;x;2;x;111496;42248.0;5;5;3.0;36;3;25151;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
40028;leader price;1;x;111500;42371.0;1;5;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
40563;auchan;1;x;111514;43126.0;5;5;2.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
41463;leader price;1;x;111540;44051.0;2;5;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;3.0;170.0;170.0
135655;x;2;x;114974;144013.0;3;4;3.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
147741;camion ambulant;3;x;115273;156355.0;6;5;1.0;36;1;25515;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
161196;x;2;x;115566;170102.0;3;5;1.0;36;2;25553;0.0;0.0;0.0;0.0;1.0;1.0;168.0;168.0
187458;sodebo;1;x;116282;197062.0;3;5;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;;170.0;170.0
192791;x;2;x;116425;202515.0;6;5;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;3.0;170.0;170.0
195696;marque repère tante yvonne;1;x;116499;205507.0;5;5;3.0;36;3;25401;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
198836;x;1;x;116596;208772.0;6;3;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
199914;x;2;x;116627;209877.0;4;3;1.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
199925;x;2;x;116627;209889.0;4;5;3.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
199936;top budget;1;x;116627;209900.0;1;3;1.0;36;3;25418;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
201768;marie;1;x;116684;211791.0;6;5;2.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;3.0;170.0;170.0
201784;marie;1;x;116684;211807.0;7;5;2.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;3.0;170.0;170.0
204805;leader price;2;x;116776;214914.0;6;3;2.0;36;2;25555;0.0;0.0;0.0;0.0;1.0;1.0;155.0;155.0
204852;leader price;2;x;116776;214964.0;5;5;1.0;36;2;25555;0.0;0.0;0.0;0.0;1.0;1.0;155.0;155.0
213643;x;1;x;117080;224081.0;4;5;2.0;36;3;25401;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
213679;carrefour;1;x;117080;224117.0;6;5;1.0;36;1;25435;0.0;0.0;0.0;0.0;1.0;4.0;170.0;170.0
233101;x;2;x;137335;244078.0;6;5;3.0;36;2;25405;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
239093;x;2;x;170151;250214.0;3;5;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;3.0;170.0;170.0
245348;x;8;x;170377;256577.0;4;5;2.0;36;3;25401;0.0;0.0;0.0;0.0;1.0;;100.0;100.0
273441;x;1;x;171202;285460.0;4;5;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
294031;x;3;x;171719;306645.0;7;3;1.0;36;1;25516;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
