;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
39769;x;2;x;111496;42098.0;6;3;6.0;18;1;36502;0.0;0.0;0.0;0.0;1.0;1.0;500.0;500.0
39818;x;2;x;111496;42147.0;7;3;1.0;18;1;36502;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
39833;x;2;x;111496;42162.0;7;5;5.0;18;1;36502;0.0;0.0;0.0;0.0;1.0;1.0;500.0;500.0
39883;x;1;x;111496;42215.0;2;3;1.0;18;1;36205;0.0;0.0;0.0;0.0;1.0;2.0;80.0;72.0
39919;x;2;x;111496;42251.0;5;5;6.0;18;2;14000;0.0;0.0;0.0;0.0;1.0;1.0;105.0;63.0
39963;x;1;x;111496;42299.0;4;5;6.0;18;1;36302;0.0;0.0;0.0;0.0;1.0;2.0;30.0;27.0
39976;x;2;x;111500;42313.0;5;3;4.0;18;1;36306;0.0;0.0;0.0;0.0;1.0;3.0;80.0;80.0
40011;x;2;x;111500;42352.0;7;3;1.0;18;1;36004;0.0;0.0;0.0;0.0;1.0;1.0;80.0;56.0
40056;leader price;2;x;111500;42402.0;3;3;2.0;18;1;36018;0.0;0.0;0.0;0.0;1.0;3.0;40.0;40.0
40484;label rouge;2;x;111514;43030.0;7;3;3.0;18;1;36005;0.0;0.0;0.0;0.0;1.0;1.0;76.0;68.4
40502;x;2;x;111514;43051.0;1;3;1.0;18;1;34000;0.0;0.0;0.0;0.0;1.0;1.0;80.0;60.0
40516;x;2;x;111514;43065.0;1;5;7.0;18;1;34000;0.0;0.0;0.0;0.0;1.0;1.0;80.0;60.0
40553;label rouge;2;x;111514;43109.0;6;3;4.0;18;1;36005;0.0;0.0;0.0;0.0;1.0;1.0;76.0;68.4
40558;x;3;x;111514;43117.0;5;3;1.0;18;1;36306;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
40614;x;2;x;111516;43177.0;1;3;1.0;18;1;36005;0.0;0.0;0.0;0.0;1.0;1.0;80.0;72.0
40732;x;2;x;111517;43295.0;3;3;8.0;18;1;36004;0.0;0.0;0.0;0.0;1.0;1.0;175.0;122.5
