;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
39606;x;3;x;111479;41935.0;4;5;2.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;270.0;54.0
39945;x;3;x;111496;42278.0;4;3;4.0;22;2;25540;0.0;0.0;0.0;0.0;1.0;4.0;200.0;80.0
39948;x;3;x;111496;42281.0;4;3;7.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;4.0;36.0;14.4
40666;x;2;x;111516;43229.0;3;3;1.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;3.0;100.0;36.0
40958;x;3;x;111527;43529.0;6;3;1.0;22;1;10008;0.0;0.0;0.0;0.0;1.0;4.0;48.0;28.8
40961;x;3;x;111527;43532.0;6;3;4.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;4.0;50.0;20.0
41446;x;8;x;111540;44032.0;5;3;2.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;;63.0;25.2
201738;x;3;x;116684;211761.0;5;5;1.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;1620.0;324.0
201739;x;3;x;116684;211762.0;5;5;2.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
204784;x;1;x;116776;214892.0;2;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
245310;x;1;x;170377;256539.0;7;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;3.0;150.0;60.0
273416;x;1;x;171202;285435.0;7;5;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;3.0;150.0;60.0
273460;x;1;x;171202;285480.0;5;5;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;3.0;150.0;60.0
278708;x;2;x;171325;290884.0;5;3;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
283446;x;2;x;171449;295730.0;7;5;1.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
289627;x;3;x;171627;302100.0;1;5;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
289681;x;3;x;171627;302155.0;4;5;1.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;100.0;40.0
367887;x;1;x;193879;383053.0;6;5;1.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;2.0;90.0;90.0
412816;x;1;x;241262;429560.0;6;5;3.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;50.0;20.0
432249;x;2;x;242499;449687.0;7;3;6.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
498942;x;3;x;246174;518514.0;1;5;1.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
499155;x;3;x;246179;518740.0;6;3;2.0;22;1;10002;0.0;0.0;0.0;0.0;1.0;4.0;105.0;105.0
