;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
39619;leader price;1;x;111479;41948.0;1;3;1.0;39;7;25601;0.0;0.0;0.0;0.0;1.0;2.0;160.0;160.0
39674;leader price;1;x;111479;42003.0;6;3;1.0;39;7;25601;0.0;0.0;0.0;0.0;1.0;2.0;160.0;160.0
39863;x;3;x;111496;42193.0;1;5;9.0;39;4;8934;0.0;0.0;0.0;0.0;1.0;4.0;120.0;120.0
39944;x;3;x;111496;42277.0;4;3;3.0;39;3;25420;0.0;0.0;0.0;0.0;1.0;4.0;140.0;140.0
40023;x;2;x;111500;42366.0;1;3;1.0;39;2;25009;0.0;0.0;0.0;0.0;1.0;1.0;450.0;450.0
40526;x;3;x;111514;43075.0;2;3;1.0;39;1;25001;0.0;0.0;0.0;0.0;1.0;3.0;80.0;80.0
40532;petit jean;1;x;111514;43083.0;2;5;3.0;39;3;25412;0.0;0.0;0.0;0.0;1.0;2.0;130.0;130.0
40545;x;2;x;111514;43101.0;3;5;2.0;39;2;25009;0.0;0.0;0.0;0.0;1.0;1.0;225.0;225.0
40573;x;3;x;111516;43136.0;7;3;3.0;39;2;25056;0.0;0.0;0.0;0.0;1.0;1.0;120.0;120.0
40668;x;1;x;111516;43231.0;3;3;3.0;39;4;25089;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
40740;dia;1;x;111517;43303.0;3;5;1.0;39;2;25156;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
40832;x;3;x;111517;43395.0;2;3;1.0;39;1;25033;0.0;0.0;0.0;0.0;1.0;1.0;160.0;160.0
40855;dia;1;x;111517;43418.0;1;3;2.0;39;2;25156;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
40926;panzani;2;x;111527;43495.0;2;3;1.0;39;2;25122;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
40986;x;1;x;111527;43559.0;5;5;2.0;39;3;25552;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
40998;x;2;x;111531;43571.0;2;3;2.0;39;2;25056;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
41041;x;2;x;111531;43614.0;3;3;2.0;39;2;25056;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
41369;éco +;1;x;111539;43951.0;6;3;1.0;39;1;25031;0.0;0.0;0.0;0.0;1.0;2.0;320.0;288.0
41416;x;2;x;111539;43999.0;4;3;2.0;39;1;25013;0.0;0.0;0.0;0.0;1.0;1.0;680.0;680.0
41445;x;3;x;111540;44031.0;5;3;1.0;39;3;25420;0.0;0.0;0.0;0.0;1.0;1.0;70.0;70.0
41490;x;2;x;111540;44078.0;7;5;1.0;39;6;25103;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
160193;marie;1;x;115547;169078.0;7;3;2.0;39;6;25103;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
160207;la belle;1;x;115547;169092.0;1;3;3.0;39;1;25002;0.0;0.0;0.0;0.0;1.0;4.0;400.0;400.0
160227;x;3;x;115547;169112.0;4;3;6.0;39;2;25056;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
161119;garbit;1;x;115566;170020.0;1;3;1.0;39;7;25608;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
161136;garbit;2;x;115566;170037.0;5;3;1.0;39;7;25608;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
187431;x;3;x;116282;197029.0;1;3;2.0;39;4;25125;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
187462;x;8;x;116282;197066.0;5;3;2.0;39;6;25524;0.0;0.0;0.0;0.0;1.0;;200.0;200.0
192752;x;2;x;116425;202476.0;7;5;1.0;39;2;25009;0.0;0.0;0.0;0.0;1.0;1.0;225.0;225.0
192788;x;2;x;116425;202512.0;6;3;3.0;39;2;25056;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
192824;x;2;x;116425;202548.0;1;5;4.0;39;6;25524;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
195635;x;3;x;116499;205444.0;3;5;2.0;39;4;8913;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
198728;x;2;x;116596;208664.0;7;3;1.0;39;1;25033;0.0;0.0;0.0;0.0;1.0;1.0;160.0;160.0
