;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
84225;x;2;x;112557;89939.0;4;5;4.0;25;1;20505;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
84260;marque repère notre jardin;2;x;112557;89974.0;2;3;3.0;25;1;20508;0.0;0.0;0.0;0.0;1.0;3.0;200.0;200.0
85486;vivien paille;2;x;112590;91473.0;7;3;2.0;25;1;20505;0.0;0.0;1.0;0.0;0.0;4.0;250.0;250.0
86031;x;2;x;112605;92033.0;5;3;1.0;25;1;20507;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
86163;saint éloi;2;x;112605;92165.0;1;5;5.0;25;1;20503;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
86179;x;2;x;112605;92181.0;4;3;1.0;25;1;20507;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
86371;x;2;x;112615;92382.0;1;3;3.0;25;1;20505;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
86506;x;2;x;112618;92517.0;7;5;3.0;25;1;20505;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
86551;x;1;x;112618;92564.0;2;5;3.0;25;1;20511;0.0;0.0;0.0;0.0;1.0;2.0;300.0;300.0
86607;domaine de langlardie;1;x;112625;92761.0;7;3;4.0;25;2;20510;0.0;0.0;0.0;0.0;1.0;2.0;150.0;150.0
87508;x;8;x;112639;93689.0;5;3;6.0;25;1;20505;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
87529;x;2;x;112639;93710.0;2;3;2.0;25;1;20506;0.0;0.0;0.0;0.0;1.0;4.0;250.0;250.0
88079;la vie claire;1;x;112665;94267.0;1;3;1.0;25;2;20510;0.0;0.0;0.0;0.0;1.0;2.0;200.0;200.0
88309;x;3;x;112677;94498.0;3;3;4.0;25;1;20502;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
89106;x;2;x;112694;95317.0;1;3;2.0;25;1;20505;0.0;0.0;0.0;0.0;1.0;1.0;250.0;250.0
89379;carrefour;2;x;112698;95590.0;4;5;1.0;25;2;20510;0.0;0.0;1.0;0.0;0.0;1.0;300.0;300.0
89949;cassegrain;1;x;112713;96162.0;7;5;3.0;25;2;20510;0.0;0.0;0.0;0.0;1.0;2.0;200.0;200.0
89968;carrefour;1;x;112713;96181.0;4;3;4.0;25;1;20508;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
90963;x;1;x;112740;97190.0;7;3;3.0;25;1;20511;0.0;0.0;0.0;0.0;1.0;2.0;50.0;50.0
90985;x;1;x;112740;97212.0;1;3;4.0;25;1;20507;0.0;0.0;0.0;0.0;1.0;2.0;40.0;40.0
127889;x;1;x;114707;135789.0;7;3;4.0;25;1;20511;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
132025;x;3;x;114836;140310.0;3;3;11.0;25;1;20500;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
140178;du puy;2;x;115074;148589.0;3;3;2.0;25;1;20505;0.0;0.0;0.0;0.0;1.0;4.0;250.0;250.0
