;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
83531;bonduelle;2;x;112542;89107.0;2;3;5.0;23;7;20071;0.0;0.0;0.0;0.0;1.0;3.0;80.0;80.0
83541;x;2;x;112542;89117.0;2;5;2.0;23;2;20099;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
83553;x;2;x;112542;89129.0;6;3;1.0;23;1;20009;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
83554;x;2;x;112542;89130.0;6;3;2.0;23;1;20003;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
83556;x;2;x;112542;89132.0;6;3;4.0;23;5;20013;0.0;0.0;0.0;0.0;1.0;1.0;250.0;250.0
83557;x;2;x;112542;89133.0;6;3;5.0;23;2;20031;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
83570;x;3;x;112542;89146.0;6;5;4.0;23;2;20026;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
83584;prestipalm;1;x;112542;89160.0;3;3;1.0;23;4;20018;0.0;0.0;0.0;0.0;1.0;2.0;60.0;60.0
83586;x;2;x;112542;89162.0;3;3;3.0;23;3;20021;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
83587;x;2;x;112542;89163.0;3;3;4.0;23;2;20031;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
83593;x;2;x;112542;89170.0;3;5;2.0;23;2;20099;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
83605;x;2;x;112542;89182.0;4;3;1.0;23;3;20047;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
83620;x;2;x;112542;89197.0;4;5;2.0;23;5;20017;0.0;0.0;0.0;0.0;1.0;1.0;175.0;175.0
83621;x;2;x;112542;89198.0;4;5;3.0;23;2;20026;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
