;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
83525;primevère;1;tartine 55%mg;112542;89101.0;2;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
83549;primevère;1;tartine 55%mg;112542;89125.0;6;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
83581;primevère;1;tartine 55%mg;112542;89157.0;3;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
83601;primevère;1;tartine 55%mg;112542;89178.0;4;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
83630;primevère;1;tartine 55%mg;112542;89207.0;5;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
83660;primevère;1;tartine 55%mg;112542;89237.0;1;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
83690;primevère;1;tartine 55%mg;112542;89268.0;7;1;3.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
84028;x;1;x;112550;89611.0;1;5;;15;99;81039;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
84056;le fleurier;1;x;112553;89643.0;3;5;2.0;15;99;16701;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
84085;le fleurier;1;x;112553;89677.0;4;3;2.0;15;99;16701;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
84095;le fleurier;1;x;112553;89688.0;4;5;2.0;15;99;16701;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
84147;astra;1;x;112553;89747.0;2;3;2.0;15;99;16616;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
84156;le fleurier;1;x;112553;89756.0;2;5;3.0;15;99;16701;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
84219;x;1;x;112557;89933.0;4;3;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
84269;x;1;x;112557;89983.0;2;3;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
84309;planta fin;1;x;112557;90023.0;6;3;4.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;4.0;4.0
84335;x;1;x;112557;90049.0;5;3;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
84607;champion;1;x;112567;90581.0;5;5;2.0;15;99;16632;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
84641;champion;1;x;112567;90615.0;7;3;8.0;15;99;16632;1.0;0.0;0.0;0.0;0.0;1.0;12.0;12.0
85119;x;1;x;112578;91101.0;3;3;;15;99;81040;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
85155;x;1;x;112578;91137.0;4;3;;15;99;81040;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
85156;x;1;x;112578;91138.0;4;3;;15;99;81040;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
85187;x;1;x;112578;91169.0;5;5;;15;99;81040;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
85197;astra;1;x;112578;91179.0;6;3;6.0;15;99;16616;0.0;0.0;0.0;0.0;1.0;1.0;4.0;4.0
85198;x;1;x;112578;91180.0;6;3;;15;99;81040;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
85199;x;1;x;112578;91181.0;6;3;;15;99;81040;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
85271;x;1;x;112579;91254.0;7;3;;15;99;81044;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
85281;x;1;x;112579;91264.0;7;5;;15;99;81044;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
85291;x;1;x;112579;91274.0;4;3;;15;99;81044;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
85300;x;1;x;112579;91283.0;4;5;;15;99;81044;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
85302;x;1;x;112579;91285.0;4;5;;15;99;81044;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
85344;x;1;x;112579;91328.0;6;5;;15;99;81044;0.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0
85563;planta fin;1;x;112594;91550.0;1;1;3.0;15;99;16632;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
85570;planta fin;1;x;112594;91557.0;1;3;5.0;15;99;16632;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
85601;planta fin;1;x;112594;91589.0;7;1;3.0;15;99;16632;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
85613;planta fin;1;x;112594;91601.0;3;1;3.0;15;99;16632;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
85633;planta fin;1;x;112594;91621.0;2;1;3.0;15;99;16632;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
85639;x;1;x;112594;91627.0;2;3;;15;99;81034;1.0;0.0;0.0;0.0;0.0;1.0;12.0;12.0
85711;x;1;x;112597;91704.0;2;5;;15;99;81034;1.0;0.0;0.0;0.0;0.0;1.0;12.0;12.0
85731;x;1;x;112597;91724.0;6;3;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
85732;x;1;x;112597;91725.0;6;3;;15;99;81034;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
85747;x;1;x;112597;91740.0;6;5;;15;99;81034;1.0;0.0;0.0;0.0;0.0;1.0;12.0;12.0
85765;x;1;x;112597;91758.0;7;3;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
85766;x;1;x;112597;91759.0;7;3;;15;99;81034;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
85794;x;1;x;112597;91787.0;1;3;;15;99;81034;1.0;0.0;0.0;0.0;0.0;1.0;12.0;12.0
85804;x;1;x;112597;91797.0;1;5;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
85805;x;1;x;112597;91798.0;1;5;;15;99;81034;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
85854;x;1;x;112597;91854.0;3;3;;15;99;81035;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
85855;x;1;x;112597;91855.0;3;3;;15;99;81034;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0
86252;st hubert 41;1;matière grasse allégée doux 38%mg;112611;92254.0;6;1;4.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;15.0;15.0
86273;st hubert 41;1;matière grasse allégée doux 38%mg;112611;92277.0;3;1;4.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;15.0;15.0
86288;st hubert 41;1;matière grasse allégée doux 38%mg;112611;92294.0;4;1;4.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;15.0;15.0
86309;st hubert 41;1;matière grasse allégée doux 38%mg;112611;92318.0;5;1;4.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;20.0;20.0
86329;st hubert 41;1;matière grasse allégée doux 38%mg;112611;92340.0;1;1;4.0;15;99;16730;1.0;0.0;0.0;0.0;0.0;1.0;15.0;15.0
87169;fruit d'or;1;x;112637;93339.0;1;1;5.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
87198;fruit d'or;1;x;112637;93368.0;5;1;5.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
87220;fruit d'or;1;x;112637;93391.0;2;1;5.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
87237;fruit d'or;1;x;112637;93411.0;3;1;5.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
87260;fruit d'or;1;x;112637;93437.0;4;1;5.0;15;99;16727;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
