;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
70072;x;3;x;112283;74709.0;3;3;2.0;17;4;6570;0.0;0.0;0.0;0.0;1.0;4.0;80.0;80.0
70127;x;2;x;112283;74765.0;2;3;1.0;17;3;28401;0.0;0.0;0.0;0.0;1.0;4.0;165.0;82.5
70156;x;2;x;112283;74795.0;5;3;1.0;17;3;28101;0.0;0.0;0.0;0.0;1.0;1.0;100.0;70.0
70180;x;3;x;112283;74820.0;4;5;2.0;17;2;6100;0.0;0.0;0.0;0.0;1.0;1.0;200.0;170.0
70198;x;3;x;112286;74839.0;7;3;5.0;17;4;6550;0.0;0.0;0.0;0.0;1.0;4.0;130.0;130.0
70407;x;2;x;112288;75052.0;2;5;5.0;17;2;6255;0.0;0.0;0.0;0.0;1.0;3.0;80.0;80.0
70425;x;2;x;112288;75070.0;6;3;2.0;17;3;28101;0.0;0.0;0.0;0.0;1.0;1.0;100.0;70.0
70476;maison;2;x;112294;75121.0;2;3;1.0;17;2;6200;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
70573;x;2;x;112294;75218.0;3;3;1.0;17;2;6200;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
70606;x;2;x;112303;75251.0;2;3;5.0;17;3;28301;0.0;0.0;0.0;0.0;1.0;3.0;80.0;80.0
70635;x;2;x;112303;75280.0;6;3;3.0;17;4;6550;0.0;0.0;0.0;0.0;1.0;1.0;140.0;140.0
70657;x;2;x;112303;75302.0;3;3;2.0;17;3;28301;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
70702;x;2;x;112303;75347.0;5;3;4.0;17;4;6550;0.0;0.0;0.0;0.0;1.0;3.0;140.0;140.0
70864;x;2;x;112304;75514.0;7;5;5.0;17;3;28202;0.0;0.0;0.0;0.0;1.0;3.0;105.0;105.0
70897;x;2;x;112304;75548.0;1;5;3.0;17;2;6210;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
71016;x;2;x;112306;75672.0;4;3;3.0;17;2;6255;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
71043;x;2;x;112306;75699.0;6;3;3.0;17;3;28101;0.0;0.0;0.0;0.0;1.0;1.0;215.0;150.5
71051;x;2;x;112306;75709.0;6;5;4.0;17;2;6200;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
71064;x;2;x;112306;75722.0;2;3;5.0;17;3;28301;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
71077;x;2;x;112306;75735.0;1;3;3.0;17;4;6520;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
71123;x;2;x;112309;75877.0;3;3;2.0;17;3;28101;0.0;0.0;0.0;0.0;1.0;1.0;215.0;150.5
71151;x;2;x;112309;75905.0;7;3;1.0;17;2;6200;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
71249;x;2;x;112311;76006.0;3;3;2.0;17;3;28101;0.0;0.0;0.0;0.0;1.0;1.0;140.0;98.0
71338;x;2;x;112311;76095.0;1;3;3.0;17;2;6255;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
71452;valtero;2;x;112312;76210.0;5;5;2.0;17;2;6200;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
71463;x;2;x;112314;76221.0;3;3;4.0;17;1;21501;0.0;0.0;0.0;0.0;1.0;1.0;260.0;156.0
71485;x;2;x;112314;76243.0;7;3;3.0;17;4;6531;0.0;0.0;0.0;0.0;1.0;1.0;120.0;120.0
71507;x;2;x;112314;76266.0;4;3;3.0;17;3;28101;0.0;0.0;0.0;0.0;1.0;1.0;140.0;98.0
71603;x;8;x;112314;76363.0;1;3;2.0;17;2;6200;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
71629;charal;2;x;112316;76389.0;5;5;6.0;17;2;6251;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
71698;charal;2;x;112316;76458.0;1;5;4.0;17;2;6255;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
71732;charal;2;x;112316;76492.0;3;5;4.0;17;2;6255;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
