;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
69974;x;1;x;112282;74611.0;4;1;;30;1;81052;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
69979;x;1;x;112282;74616.0;4;3;5.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
69985;x;1;x;112282;74622.0;4;5;5.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
69988;x;1;x;112282;74625.0;1;1;;30;1;81052;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
69995;x;1;x;112282;74632.0;1;3;7.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
69999;x;1;x;112282;74636.0;1;5;4.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70003;x;1;x;112282;74640.0;2;1;4.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70012;x;1;x;112282;74649.0;2;5;4.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70021;x;1;x;112282;74658.0;3;3;4.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70025;x;1;x;112282;74662.0;3;5;4.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70030;x;1;x;112282;74667.0;6;1;;30;1;81052;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70040;x;1;x;112282;74677.0;5;1;;30;1;81052;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70044;x;1;x;112282;74681.0;5;3;4.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70052;x;2;x;112283;74689.0;6;1;3.0;30;3;31110;0.0;1.0;0.0;0.0;0.0;2.0;30.0;30.0
70069;x;2;x;112283;74706.0;3;1;3.0;30;3;31110;0.0;1.0;0.0;0.0;0.0;2.0;30.0;30.0
70083;x;2;x;112283;74721.0;7;1;3.0;30;3;31110;0.0;1.0;0.0;0.0;0.0;2.0;30.0;30.0
70098;x;2;x;112283;74736.0;1;1;3.0;30;3;31110;0.0;1.0;0.0;0.0;0.0;2.0;30.0;30.0
70123;x;2;x;112283;74761.0;2;1;3.0;30;3;31110;0.0;1.0;0.0;0.0;0.0;2.0;30.0;30.0
70139;x;1;x;112283;74777.0;2;3;13.0;30;1;31017;0.0;0.0;0.0;0.0;1.0;4.0;2.5;2.5
70154;x;2;x;112283;74793.0;5;1;3.0;30;3;31110;0.0;1.0;0.0;0.0;0.0;2.0;30.0;30.0
70171;x;2;x;112283;74811.0;4;1;3.0;30;3;31110;0.0;1.0;0.0;0.0;0.0;2.0;30.0;30.0
70191;x;2;x;112286;74832.0;7;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70215;x;2;x;112286;74860.0;4;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70238;x;2;x;112286;74883.0;1;1;4.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70261;x;2;x;112286;74906.0;2;1;4.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70279;x;2;x;112286;74924.0;3;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70299;x;2;x;112286;74944.0;6;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70321;x;2;x;112286;74966.0;5;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70342;x;2;x;112288;74987.0;7;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70361;x;2;x;112288;75006.0;4;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70379;x;2;x;112288;75024.0;1;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70394;x;2;x;112288;75039.0;2;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70416;x;2;x;112288;75061.0;3;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70423;x;2;x;112288;75068.0;6;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70433;x;2;x;112288;75078.0;5;1;3.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70452;bonne maman;1;x;112294;75097.0;5;1;3.0;30;3;31039;0.0;0.0;0.0;0.0;1.0;2.0;10.0;10.0
70453;x;1;x;112294;75098.0;5;1;;30;1;81052;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70467;x;1;x;112294;75112.0;5;4;;30;1;81052;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70475;x;1;x;112294;75120.0;2;1;;30;1;81052;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70481;hollywood;1;x;112294;75126.0;2;3;6.0;30;2;31007;0.0;0.0;0.0;0.0;1.0;4.0;4.0;4.0
70495;bonne maman;1;x;112294;75140.0;6;1;4.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70496;u;1;x;112294;75141.0;6;1;5.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;21.0;21.0
70503;hollywood;1;x;112294;75148.0;6;3;7.0;30;2;31007;0.0;0.0;0.0;0.0;1.0;4.0;4.0;4.0
70515;u;1;x;112294;75160.0;7;1;3.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;21.0;21.0
70521;hollywood;1;x;112294;75166.0;7;3;6.0;30;2;31007;0.0;0.0;0.0;0.0;1.0;4.0;4.0;4.0
70531;u;1;x;112294;75176.0;1;1;2.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;21.0;21.0
70534;bonne maman;1;x;112294;75179.0;1;1;5.0;30;3;31039;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70543;hollywood;1;x;112294;75188.0;1;3;9.0;30;2;31007;0.0;0.0;0.0;0.0;1.0;4.0;4.0;4.0
70554;bonne maman;1;x;112294;75199.0;4;1;3.0;30;3;31039;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70555;u;1;x;112294;75200.0;4;1;4.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;21.0;21.0
70571;bonne maman;1;x;112294;75216.0;3;1;3.0;30;3;31039;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
70572;u;1;x;112294;75217.0;3;1;4.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;21.0;21.0
70580;hollywood;1;x;112294;75225.0;3;3;8.0;30;2;31007;0.0;0.0;0.0;0.0;1.0;4.0;4.0;4.0
70669;x;1;x;112303;75314.0;3;4;;30;3;81067;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70695;daddy;1;x;112303;75340.0;4;5;4.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70760;x;1;x;112304;75405.0;5;1;;30;1;81052;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70782;x;1;x;112304;75427.0;5;3;22.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70792;x;1;x;112304;75438.0;2;1;3.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
70795;x;1;x;112304;75441.0;2;2;2.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70802;x;3;x;112304;75448.0;2;3;6.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70815;x;1;x;112304;75462.0;6;1;3.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
70835;x;1;x;112304;75482.0;6;3;19.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70849;x;1;x;112304;75498.0;6;5;12.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70853;x;1;x;112304;75503.0;7;1;3.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
70870;x;1;x;112304;75520.0;7;5;11.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70878;x;1;x;112304;75528.0;1;1;3.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
70881;x;1;x;112304;75531.0;1;2;2.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70888;x;1;x;112304;75538.0;1;3;6.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70905;x;1;x;112304;75556.0;4;1;3.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
70922;x;1;x;112304;75573.0;4;3;14.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70929;x;1;x;112304;75580.0;4;4;3.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70951;x;1;x;112304;75602.0;4;5;21.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70956;x;1;x;112304;75610.0;3;1;3.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;10.0;10.0
70960;x;1;x;112304;75614.0;3;2;2.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
70968;x;1;x;112304;75622.0;3;3;7.0;30;1;31016;0.0;0.0;0.0;0.0;1.0;4.0;5.0;5.0
71180;x;2;x;112311;75935.0;2;1;4.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
71213;x;2;x;112311;75968.0;6;1;4.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
71246;x;2;x;112311;76003.0;3;1;4.0;30;3;31024;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
71263;x;2;x;112311;76020.0;3;4;4.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
71275;x;2;x;112311;76032.0;4;1;4.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
71291;x;2;x;112311;76048.0;4;4;4.0;30;3;31024;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
71305;x;2;x;112311;76062.0;5;1;4.0;30;3;31024;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
71319;x;2;x;112311;76076.0;5;4;4.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
71334;x;2;x;112311;76091.0;1;1;4.0;30;3;31024;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
71355;x;2;x;112311;76112.0;1;4;4.0;30;3;31006;0.0;0.0;0.0;0.0;1.0;2.0;30.0;30.0
