;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
70766;x;2;x;112304;75411.0;5;3;6.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;27.0;10.8
70767;x;2;x;112304;75412.0;5;3;7.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
70820;x;3;x;112304;75467.0;6;3;4.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;360.0;72.0
70821;x;3;x;112304;75468.0;6;3;5.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;90.0;36.0
70822;x;1;x;112304;75469.0;6;3;6.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;3.0;120.0;43.2
70839;x;3;x;112304;75488.0;6;5;2.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;225.0;45.0
70934;x;2;x;112304;75585.0;4;5;4.0;22;1;10035;0.0;0.0;0.0;0.0;1.0;1.0;315.0;63.0
70935;x;2;x;112304;75586.0;4;5;5.0;22;1;10020;0.0;0.0;0.0;0.0;1.0;1.0;100.0;20.0
70936;x;2;x;112304;75587.0;4;5;6.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;1.0;180.0;64.8
70937;x;2;x;112304;75588.0;4;5;7.0;22;2;10007;0.0;0.0;0.0;0.0;1.0;1.0;108.0;43.2
71529;x;3;x;112314;76288.0;5;3;1.0;22;2;10022;0.0;0.0;0.0;0.0;1.0;1.0;240.0;86.4
71530;x;3;x;112314;76289.0;5;3;2.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;1.0;120.0;120.0
71901;x;2;x;112318;76666.0;1;5;2.0;22;1;10004;0.0;0.0;0.0;0.0;1.0;3.0;30.0;30.0
72326;x;3;x;112325;77093.0;7;3;1.0;22;1;10013;0.0;0.0;0.0;0.0;1.0;1.0;350.0;70.0
72996;x;1;x;112335;77768.0;7;3;2.0;22;2;10007;0.0;0.0;1.0;0.0;0.0;1.0;75.0;30.0
73713;x;1;x;112343;78509.0;4;3;4.0;22;1;10008;0.0;0.0;0.0;0.0;1.0;2.0;35.0;21.0
