;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
96627;pugues;2;x;112885;102938.0;7;3;5.0;39;6;25524;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
96701;toupargel;1;x;112888;103013.0;5;3;2.0;39;2;25081;0.0;0.0;0.0;0.0;1.0;3.0;338.0;338.0
96712;toupargel;1;x;112888;103024.0;5;5;3.0;39;2;25081;0.0;0.0;0.0;0.0;1.0;3.0;225.0;225.0
96787;x;2;x;112888;103099.0;4;3;3.0;39;2;25056;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
96800;x;2;x;112888;103112.0;4;5;3.0;39;2;25056;0.0;0.0;0.0;0.0;1.0;1.0;250.0;250.0
96875;champion;1;x;112898;103187.0;3;3;1.0;39;2;25122;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
96976;x;3;x;112900;103293.0;6;3;1.0;39;1;25127;0.0;0.0;0.0;0.0;1.0;1.0;430.0;387.0
97084;x;3;x;112900;103403.0;7;3;3.0;39;1;25031;0.0;0.0;0.0;0.0;1.0;1.0;500.0;450.0
97145;x;2;x;112902;103465.0;4;5;3.0;39;6;25524;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
97161;x;3;x;112902;103481.0;1;3;6.0;39;6;25524;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
97290;x;2;x;112902;103611.0;5;3;5.0;39;4;577;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
97318;x;8;x;112904;103639.0;6;3;6.0;39;3;25412;0.0;0.0;0.0;0.0;1.0;;130.0;130.0
97341;x;2;x;112904;103662.0;3;3;2.0;39;1;25013;0.0;0.0;0.0;0.0;1.0;1.0;380.0;380.0
97358;x;2;x;112904;103679.0;7;3;1.0;39;3;25412;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
97380;x;3;x;112904;103701.0;1;5;2.0;39;3;25410;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
97386;x;2;x;112904;103707.0;2;3;1.0;39;1;25013;0.0;0.0;0.0;0.0;1.0;1.0;680.0;680.0
97397;x;2;x;112904;103718.0;2;5;2.0;39;1;25013;0.0;0.0;0.0;0.0;1.0;1.0;480.0;480.0
97410;x;8;x;112904;103731.0;5;4;1.0;39;3;25551;0.0;0.0;0.0;0.0;1.0;;54.0;54.0
97486;x;2;x;112907;103808.0;1;3;1.0;39;4;25121;0.0;0.0;0.0;0.0;1.0;1.0;400.0;360.0
97546;x;2;x;112907;103868.0;6;3;1.0;39;2;25056;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
97611;x;2;x;112907;103934.0;3;3;9.0;39;6;25524;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
97699;les connaisseurs;1;x;112908;104025.0;2;5;2.0;39;1;25002;0.0;0.0;0.0;0.0;1.0;2.0;80.0;80.0
97707;x;3;x;112908;104033.0;6;3;3.0;39;1;25033;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
97779;stoeffler;1;x;112908;104105.0;3;3;2.0;39;1;25003;0.0;0.0;0.0;0.0;1.0;1.0;450.0;450.0
97918;garbit;1;x;112909;104244.0;7;3;1.0;39;1;25127;0.0;0.0;0.0;0.0;1.0;2.0;330.0;297.0
98097;x;2;x;112923;104423.0;6;3;1.0;39;2;25135;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
