;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
53890;x;1;x;111898;57133.0;3;3;4.0;24;99;4003;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
53959;x;3;x;111898;57203.0;4;3;3.0;24;99;4003;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
53986;x;1;x;111898;57230.0;5;3;2.0;24;99;4019;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
54123;x;1;x;111901;57369.0;7;5;2.0;24;99;4010;0.0;0.0;0.0;0.0;1.0;3.0;75.0;75.0
54175;x;1;x;111901;57424.0;6;5;4.0;24;99;4021;0.0;0.0;0.0;0.0;1.0;3.0;75.0;75.0
54270;x;2;x;111902;57519.0;7;3;1.0;24;99;4018;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
54319;x;1;x;111902;57568.0;2;3;2.0;24;99;4010;0.0;0.0;0.0;0.0;1.0;3.0;75.0;75.0
54372;x;2;x;111902;57621.0;4;3;2.0;24;99;4027;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
54392;x;1;x;111912;57641.0;4;3;1.0;24;99;4027;0.0;0.0;0.0;0.0;1.0;3.0;150.0;150.0
54410;x;2;x;111912;57659.0;1;3;3.0;24;99;4027;0.0;0.0;0.0;0.0;1.0;1.0;250.0;250.0
54475;x;2;x;111912;57724.0;3;3;1.0;24;99;4018;0.0;0.0;0.0;0.0;1.0;1.0;250.0;250.0
54493;x;2;x;111912;57742.0;2;3;1.0;24;99;4005;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
54509;x;2;x;111914;57758.0;5;3;2.0;24;99;4005;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
54520;x;2;x;111914;57772.0;2;3;2.0;24;99;4027;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
54527;x;2;x;111914;57780.0;6;3;1.0;24;99;4018;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
54535;x;2;x;111914;57788.0;7;3;2.0;24;99;4018;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
54562;x;2;x;111914;57820.0;4;5;2.0;24;99;4027;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
54583;x;2;x;111915;57841.0;4;3;4.0;24;99;4021;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
54697;x;2;x;111917;57958.0;3;3;2.0;24;99;4027;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
54956;x;2;x;111920;58230.0;7;3;2.0;24;99;4003;0.0;0.0;0.0;0.0;1.0;1.0;350.0;350.0
55021;mac donald's;1;x;111921;58297.0;2;3;1.0;24;99;4010;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
55058;x;2;x;111921;58336.0;3;5;2.0;24;99;4003;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
55087;x;1;x;111921;58365.0;5;3;4.0;24;99;4013;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
55104;x;2;x;111921;58384.0;1;5;1.0;24;99;4003;0.0;0.0;0.0;1.0;0.0;1.0;150.0;150.0
55122;mccain;1;x;111921;58402.0;7;3;5.0;24;99;4010;0.0;0.0;0.0;0.0;1.0;3.0;75.0;75.0
55195;mccain;1;x;111922;58475.0;6;3;2.0;24;99;4010;0.0;0.0;0.0;0.0;1.0;3.0;75.0;75.0
55294;x;2;x;111922;58574.0;4;3;9.0;24;99;4003;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
55329;x;2;x;111922;58609.0;3;3;5.0;24;99;4003;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
55343;x;2;x;111922;58623.0;3;5;7.0;24;99;4003;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
55353;x;1;x;111925;58633.0;4;3;4.0;24;99;4027;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
55444;x;1;x;111925;58728.0;3;3;2.0;24;99;4010;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
55468;lustucru;2;x;111925;58752.0;2;3;1.0;24;99;25510;0.0;0.0;0.0;0.0;1.0;;100.0;100.0
55521;x;1;x;111934;58806.0;5;5;2.0;24;99;4027;0.0;0.0;0.0;0.0;1.0;3.0;200.0;200.0
55565;x;1;x;111934;58852.0;4;3;3.0;24;99;4027;0.0;0.0;0.0;0.0;1.0;3.0;150.0;150.0
