;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
34518;le vieux pané;1;x;111367;36497.0;1;3;7.0;11;1;90112;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
34530;éco +;1;x;111367;36509.0;1;5;5.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;48.0;45.6
34548;boursin;1;x;111367;36527.0;5;3;3.0;11;3;90067;0.0;0.0;0.0;0.0;1.0;1.0;28.0;28.0
34595;boursin;1;x;111367;36574.0;2;5;7.0;11;3;90067;0.0;0.0;0.0;0.0;1.0;1.0;10.0;10.0
34616;le vieux pané;1;x;111367;36595.0;3;5;6.0;11;1;90112;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
34631;le vieux pané;1;x;111367;36610.0;4;3;3.0;11;1;90112;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
34656;boursin;1;x;111367;36635.0;4;5;9.0;11;3;90067;0.0;0.0;0.0;0.0;1.0;1.0;20.0;20.0
34700;boursin;1;x;111367;36681.0;6;5;3.0;11;3;90067;0.0;0.0;0.0;0.0;1.0;1.0;28.0;28.0
34722;président;1;x;111368;36703.0;3;5;5.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
34765;président;1;x;111368;36746.0;2;3;5.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
34798;président;1;x;111368;36779.0;1;5;3.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
34823;président;1;x;111370;36804.0;6;3;5.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
34898;x;8;x;111372;36881.0;4;3;6.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
34937;e graindorge;1;x;111372;36922.0;5;3;5.0;11;1;12037;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35206;la vache qui rit;1;x;111383;37200.0;1;3;3.0;11;2;90110;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
35328;réo;1;x;111383;37323.0;2;5;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
35354;x;1;x;111384;37351.0;7;3;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
35362;x;1;x;111384;37361.0;7;5;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
35372;x;1;x;111384;37371.0;4;3;6.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
35390;x;1;x;111384;37390.0;5;5;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
35406;x;1;x;111384;37407.0;6;5;5.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
35415;la vache qui rit;1;x;111384;37417.0;2;3;5.0;11;2;90110;0.0;0.0;0.0;0.0;1.0;1.0;16.0;16.0
35424;1er prix;1;x;111384;37427.0;2;5;6.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
35462;président;1;x;111390;37468.0;7;5;7.0;11;1;12048;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
35490;x;3;x;111390;37496.0;4;5;6.0;11;1;92024;0.0;0.0;1.0;0.0;0.0;1.0;80.0;80.0
35514;caprice des dieux;1;x;111390;37520.0;1;5;5.0;11;1;90069;0.0;0.0;1.0;0.0;0.0;1.0;90.0;90.0
35554;boursin;1;x;111390;37560.0;2;5;11.0;11;3;90067;0.0;0.0;1.0;0.0;0.0;1.0;70.0;70.0
35615;x;1;x;111390;37623.0;6;5;8.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;24.0;22.8
35646;boursin;1;x;111390;37654.0;5;5;9.0;11;3;90067;0.0;0.0;0.0;0.0;1.0;1.0;70.0;70.0
35799;x;1;x;111404;37811.0;3;3;3.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35806;président;1;x;111404;37818.0;3;5;2.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35823;président;1;x;111404;37835.0;4;3;5.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35828;président;1;x;111404;37840.0;4;5;2.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35835;président;1;x;111404;37847.0;5;3;2.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35840;président;1;x;111404;37852.0;5;5;2.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35849;président;1;x;111404;37861.0;6;3;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35854;président;1;x;111404;37866.0;6;5;2.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35858;président;1;x;111404;37870.0;2;1;2.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35864;président;1;x;111404;37876.0;2;3;3.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35876;président;1;x;111404;37888.0;1;3;3.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35880;président;1;x;111404;37892.0;1;5;2.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
35999;champion;1;x;111405;38011.0;1;5;5.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
36029;bons mayennais;1;x;111411;38041.0;6;3;4.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
36040;bons mayennais;1;x;111411;38052.0;6;5;3.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
36059;cœur de lion;1;x;111411;38073.0;3;5;3.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
36078;bons mayennais;1;x;111411;38093.0;7;5;3.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
36108;saint albray;1;x;111411;38125.0;2;3;4.0;11;1;90102;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
36120;cœur de lion;1;x;111411;38137.0;2;5;5.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
36133;cœur de lion;1;x;111411;38150.0;5;3;4.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
36142;bons mayennais;1;x;111411;38159.0;5;5;3.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
36164;cœur de lion;1;x;111411;38182.0;4;5;4.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;45.0;45.0
36180;société;1;x;111413;38335.0;7;3;6.0;11;1;12500;0.0;0.0;0.0;0.0;1.0;1.0;80.0;80.0
36228;président;1;x;111413;38386.0;1;5;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
36246;cousteron;1;x;111413;38404.0;2;3;5.0;11;1;12708;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
36262;cousteron;1;x;111413;38420.0;2;5;6.0;11;1;12708;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
36283;président;1;x;111413;38441.0;3;5;5.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;90.0;90.0
36296;président;1;x;111413;38454.0;6;3;3.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;90.0;90.0
36306;président;1;x;111413;38464.0;6;5;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;90.0;90.0
36338;président;1;x;111413;38496.0;5;5;4.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;90.0;90.0
36339;soignon;1;x;111413;38497.0;5;5;5.0;11;1;12803;0.0;0.0;0.0;0.0;1.0;1.0;20.0;20.0
36384;x;1;x;111414;38543.0;6;3;2.0;11;1;90068;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
36516;x;8;x;111417;38678.0;5;5;4.0;11;1;12999;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
36543;x;8;x;111417;38706.0;4;5;3.0;11;1;12100;0.0;0.0;0.0;0.0;1.0;1.0;24.0;22.8
36597;lepetit;1;x;111419;38760.0;1;5;3.0;11;1;12001;1.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0
36659;cœur de lion;1;x;111419;38833.0;7;3;7.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
36676;x;3;x;111419;38855.0;7;5;7.0;11;1;12999;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
36696;lepetit;1;x;111419;38876.0;3;3;5.0;11;1;12001;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
36764;x;3;x;111420;38949.0;4;5;6.0;11;1;12758;0.0;0.0;0.0;0.0;1.0;1.0;20.0;19.0
36792;président;1;x;111420;38977.0;1;5;6.0;11;1;12110;0.0;0.0;0.0;0.0;1.0;1.0;10.0;9.5
36922;x;1;x;111420;39107.0;2;5;4.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;20.0;19.0
36935;président;1;x;111421;39120.0;4;3;6.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;5.0;4.75
36942;président;1;x;111421;39127.0;4;5;6.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;5.0;4.75
36966;président;1;x;111421;39151.0;5;5;5.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;5.0;4.75
36980;président;1;x;111421;39165.0;6;5;5.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;20.0;19.0
37109;marque repère les croisés;1;x;111422;39296.0;3;5;6.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
37136;marque repère les croisés;1;x;111422;39323.0;4;5;6.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
37158;marque repère les croisés;1;x;111422;39347.0;5;5;5.0;11;1;12114;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
37195;leerdammer;1;x;111422;39384.0;1;5;11.0;11;1;90086;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
37250;la vache qui rit;1;x;111424;39439.0;4;3;3.0;11;2;90110;0.0;0.0;0.0;0.0;1.0;1.0;16.0;16.0
37261;x;1;x;111424;39451.0;4;5;4.0;11;1;12115;0.0;0.0;0.0;0.0;1.0;1.0;60.0;57.0
37293;boule d'or;1;x;111424;39485.0;1;5;6.0;11;1;12736;0.0;0.0;0.0;0.0;1.0;1.0;40.0;38.0
