;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
120319;marque repère;1;x;113543;128058.0;5;3;1.0;20;3;8211;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
120320;crest;3;x;113543;128059.0;5;3;2.0;20;1;28800;0.0;0.0;0.0;0.0;1.0;1.0;15.0;14.25
120341;carrefour;2;x;113543;128080.0;2;3;1.0;20;2;8800;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
120401;fleury michon;1;x;113543;128140.0;4;5;2.0;20;3;8313;0.0;0.0;0.0;0.0;1.0;2.0;70.0;70.0
120415;carrefour;2;x;113543;128154.0;3;5;1.0;20;2;8800;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
120582;u;1;x;113556;128321.0;2;5;2.0;20;1;28916;0.0;0.0;0.0;0.0;1.0;1.0;30.0;28.5
120842;x;3;x;113566;128583.0;5;3;1.0;20;2;30155;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
120843;x;3;x;113566;128584.0;5;3;2.0;20;2;30011;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
120848;x;3;x;113566;128589.0;5;5;1.0;20;2;30315;0.0;0.0;0.0;0.0;1.0;1.0;75.0;75.0
120849;x;3;x;113566;128590.0;5;5;2.0;20;2;30005;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
120907;saucisson de montagne;1;x;113566;128648.0;7;5;1.0;20;2;30301;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
120937;x;3;x;113566;128678.0;4;3;3.0;20;2;8551;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
120938;x;3;x;113566;128679.0;4;3;4.0;20;2;30005;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
120952;x;1;x;113566;128693.0;3;3;2.0;20;1;28916;0.0;0.0;0.0;0.0;1.0;1.0;100.0;95.0
120976;x;1;x;113567;128719.0;5;5;1.0;20;1;28925;0.0;0.0;0.0;0.0;1.0;1.0;140.0;140.0
121045;x;8;x;113567;128790.0;1;5;3.0;20;1;28925;1.0;0.0;0.0;0.0;0.0;1.0;50.0;50.0
121055;x;3;x;113567;128800.0;4;3;4.0;20;2;30300;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
121116;netto;2;x;113568;128861.0;5;5;1.0;20;2;8800;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
121123;st andré;1;x;113568;128868.0;6;3;2.0;20;1;28916;0.0;0.0;0.0;0.0;1.0;1.0;50.0;47.5
121174;st andré;1;x;113568;128920.0;2;5;5.0;20;3;8211;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
121175;x;1;x;113568;128921.0;2;5;6.0;20;2;30300;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
121186;x;1;x;113574;128932.0;6;3;1.0;20;1;28916;0.0;0.0;0.0;0.0;1.0;1.0;50.0;47.5
121187;fleury michon;1;x;113574;128933.0;6;3;2.0;20;3;8313;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
121205;x;8;x;113574;128951.0;3;5;5.0;20;1;28504;0.0;0.0;0.0;0.0;1.0;1.0;12.0;12.0
121398;x;3;x;113611;129148.0;5;3;3.0;20;2;30155;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
121403;x;1;x;113611;129154.0;5;5;1.0;20;1;28916;0.0;0.0;0.0;0.0;1.0;1.0;100.0;95.0
121434;x;1;x;113611;129185.0;3;3;4.0;20;1;28916;0.0;0.0;0.0;0.0;1.0;1.0;50.0;47.5
121521;x;3;x;113619;129273.0;5;3;3.0;20;2;30155;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
121592;x;2;x;113619;129344.0;4;3;3.0;20;2;30155;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
