;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
121652;x;2;x;113621;129404.0;6;3;1.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
121778;x;2;x;113621;129531.0;4;3;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
121785;x;2;x;113621;129538.0;4;5;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
123003;andros;1;compote de pomme nature;113674;130794.0;5;5;3.0;42;1;13109;0.0;1.0;0.0;0.0;0.0;4.0;100.0;100.0
123063;truly fruits;1;x;113674;130854.0;1;5;3.0;42;1;13109;0.0;1.0;0.0;0.0;0.0;2.0;100.0;100.0
123641;x;1;x;113702;131455.0;4;5;5.0;42;2;13049;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
123655;x;1;x;113702;131469.0;1;3;5.0;42;2;13049;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
123667;x;1;x;113702;131481.0;1;5;4.0;42;2;13049;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
123723;x;1;x;113702;131537.0;6;6;1.0;42;2;13049;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
123797;x;1;x;113702;131611.0;2;3;3.0;42;1;13038;1.0;0.0;0.0;0.0;0.0;2.0;100.0;100.0
125276;x;1;x;113758;133130.0;5;5;6.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
130533;x;2;x;114775;138683.0;6;5;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;2.0;143.0;143.0
130552;x;2;x;114775;138702.0;3;5;4.0;42;2;13096;0.0;0.0;0.0;0.0;1.0;2.0;40.0;40.0
130573;x;2;x;114775;138723.0;7;5;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;2.0;143.0;143.0
130590;x;2;x;114775;138741.0;1;5;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;143.0;143.0
130610;x;2;x;114775;138761.0;2;5;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;2.0;143.0;143.0
130630;x;2;x;114775;138781.0;5;5;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;2.0;143.0;143.0
130653;x;2;x;114775;138804.0;4;5;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;2.0;143.0;143.0
131047;x;2;x;114787;139198.0;2;4;3.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
131147;x;3;x;114787;139301.0;7;5;20.0;42;1;13998;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
164977;materne;1;x;115680;173974.0;2;3;4.0;42;1;13109;0.0;1.0;0.0;0.0;0.0;2.0;100.0;100.0
165010;carrefour;1;x;115680;174008.0;6;5;3.0;42;2;13049;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
173509;x;3;x;115925;182733.0;1;5;3.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;220.0;220.0
192508;andros;1;compote de pomme nature;116416;202229.0;4;3;6.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
192554;andros;1;compote de pomme nature;116416;202275.0;1;3;5.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
195817;x;2;x;116505;205630.0;3;3;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
201492;x;2;x;116667;211512.0;7;5;3.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
202044;andros;1;compote pomme fraise;116693;212071.0;4;3;1.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
