;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
120589;x;8;x;113562;128328.0;2;1;2.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;;55.0;55.0
120739;x;8;x;113562;128480.0;7;1;1.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;35.0;35.0
121376;artisanal;3;x;113611;129126.0;1;1;2.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;110.0;110.0
121429;brioche pasquier;1;x;113611;129180.0;3;1;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;4.0;110.0;110.0
121447;brioche pasquier;1;x;113611;129198.0;4;1;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;4.0;110.0;110.0
121473;brioche pasquier;1;x;113611;129224.0;6;1;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;4.0;110.0;110.0
121650;x;3;x;113621;129402.0;6;1;2.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
121752;x;3;x;113621;129504.0;5;1;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
122680;u;1;x;113656;130459.0;6;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;110.0;110.0
122713;maître jean pierre;1;x;113656;130496.0;4;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;110.0;110.0
122731;x;1;x;113656;130516.0;5;1;1.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
123066;x;1;x;113678;130857.0;7;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
123171;x;2;x;113678;130964.0;6;1;1.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
123533;carrefour;1;x;113697;131339.0;7;1;3.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;140.0;140.0
123582;x;3;x;113697;131390.0;4;1;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
123603;x;3;x;113697;131414.0;3;1;4.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
123824;leader price;1;x;113703;131639.0;1;1;4.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;70.0;70.0
123843;petit chinois;1;x;113703;131658.0;5;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
123862;leader price;1;x;113703;131677.0;2;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
123881;petit chinois;1;x;113703;131696.0;3;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
123903;petit chinois;1;x;113703;131718.0;4;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
125198;marseillaise;1;x;113754;133051.0;7;5;1.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
125205;x;1;x;113754;133058.0;3;2;2.0;6;99;7720;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
125231;x;3;x;113754;133084.0;2;1;4.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
125511;whaou;1;x;113766;133373.0;7;1;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;45.0;45.0
125548;harry's doo wap;1;x;113766;133410.0;1;4;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;15.0;15.0
125810;x;3;x;113782;133686.0;1;1;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
125845;leader price;1;x;113794;133721.0;3;1;4.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
125849;x;3;x;113794;133725.0;3;2;2.0;6;99;7615;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
125881;x;3;x;113794;133758.0;7;2;2.0;6;99;7615;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
125954;x;1;x;113794;133832.0;5;2;2.0;6;99;7615;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
125981;leader price;1;x;113794;133859.0;4;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
125998;carrefour;1;x;113820;133876.0;7;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
126165;marque repère épi d'or;1;x;113826;134047.0;4;1;1.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
132272;harry's;1;x;114847;140562.0;3;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
132287;harry's;1;x;114847;140577.0;7;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
132300;harry's;1;x;114847;140590.0;4;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
132329;harry's;1;x;114847;140619.0;6;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
132346;harry's;1;x;114847;140636.0;2;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
132359;harry's;1;x;114847;140651.0;1;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;15.0;15.0
162865;harry's;1;x;115633;171816.0;7;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;90.0;90.0
162912;x;3;x;115633;171865.0;2;1;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;35.0;35.0
162921;x;3;x;115633;171874.0;3;1;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;35.0;35.0
175474;leader price;1;x;115962;184761.0;3;1;4.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
183256;x;3;x;116182;192736.0;7;4;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
191106;x;2;x;116380;200782.0;3;1;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;30.0;30.0
195754;x;1;x;116505;205567.0;2;1;1.0;6;99;7615;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
195755;x;1;x;116505;205568.0;2;1;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
199572;harry's;1;x;116618;209524.0;4;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;70.0;70.0
199588;harry's;1;x;116618;209544.0;1;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;;70.0;70.0
199607;harry's;1;x;116618;209566.0;2;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;70.0;70.0
199626;harry's;1;x;116618;209586.0;3;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;70.0;70.0
199644;harry's;1;x;116618;209606.0;6;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;70.0;70.0
199662;harry's;1;x;116618;209624.0;5;1;1.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;;70.0;70.0
202049;x;3;x;116693;212076.0;1;1;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
210521;x;3;x;116970;220822.0;3;2;1.0;6;99;24660;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
212443;x;8;x;117023;222844.0;6;1;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
212455;x;8;x;117023;222856.0;3;1;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
212466;x;8;x;117023;222867.0;7;1;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
212478;x;8;x;117023;222879.0;1;1;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
212491;x;8;x;117023;222892.0;2;1;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
212502;x;8;x;117023;222903.0;5;1;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
212513;x;8;x;117023;222914.0;4;1;1.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
214912;x;8;x;117153;225376.0;6;1;3.0;6;99;7720;0.0;0.0;0.0;0.0;1.0;;60.0;60.0
214921;x;3;x;117153;225385.0;6;4;3.0;6;99;23480;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
221656;x;3;x;127321;232328.0;5;1;6.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;35.0;35.0
222782;x;3;x;127373;233470.0;3;2;1.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
222831;x;8;x;127373;233519.0;4;4;1.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;;50.0;50.0
222832;x;8;x;127373;233520.0;4;4;2.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;;55.0;55.0
222895;auchan;1;x;127373;233583.0;2;4;1.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;110.0;110.0
224504;x;3;x;127444;235241.0;2;3;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
237866;x;3;x;170108;248983.0;2;1;4.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
237867;x;3;x;170108;248984.0;2;1;5.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
237897;x;3;x;170108;249015.0;5;1;3.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
246630;x;3;x;170403;258028.0;4;1;7.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
263391;x;1;x;170979;275188.0;6;1;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
264412;brioche pasquier;1;x;171009;276223.0;3;3;6.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;50.0;50.0
264547;x;1;x;171009;276359.0;2;1;7.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
267614;champion;1;x;171069;279470.0;7;1;4.0;6;99;7710;0.0;0.0;1.0;0.0;0.0;4.0;280.0;280.0
267638;champion;1;x;171069;279496.0;4;1;4.0;6;99;7710;0.0;0.0;1.0;0.0;0.0;4.0;280.0;280.0
267650;champion;1;x;171069;279508.0;1;1;4.0;6;99;7710;0.0;0.0;1.0;0.0;0.0;4.0;280.0;280.0
267670;champion;1;x;171069;279528.0;2;1;4.0;6;99;7710;0.0;0.0;1.0;0.0;0.0;4.0;280.0;280.0
267693;champion;1;x;171069;279551.0;3;1;4.0;6;99;7710;0.0;0.0;1.0;0.0;0.0;4.0;210.0;210.0
267710;champion;1;x;171069;279569.0;6;1;4.0;6;99;7710;0.0;0.0;1.0;0.0;0.0;4.0;140.0;140.0
276849;harry's;1;x;171289;288953.0;7;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
276878;harry's;1;x;171289;288983.0;4;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
276913;harry's;1;x;171289;289019.0;5;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
276939;harry's;1;x;171289;289047.0;6;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
276965;harry's;1;x;171289;289074.0;2;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
276995;harry's;1;x;171289;289104.0;1;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
277192;x;3;x;171291;289316.0;2;1;4.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
277227;dia;1;x;171291;289351.0;6;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;45.0;45.0
277263;casino;1;x;171291;289387.0;3;1;5.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
277366;dia;1;x;171291;289490.0;1;1;4.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
291264;x;1;x;171656;303776.0;4;1;1.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;35.0;35.0
291303;x;1;x;171656;303815.0;5;1;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;35.0;35.0
291357;x;1;x;171656;303869.0;3;1;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;35.0;35.0
292616;marque repère épi d'or;1;x;171695;305193.0;4;1;3.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;140.0;140.0
292637;marque repère épi d'or;1;x;171695;305214.0;1;1;3.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;140.0;140.0
292661;marque repère épi d'or;1;x;171695;305238.0;5;1;3.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
292677;marque repère épi d'or;1;x;171695;305255.0;6;1;3.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;280.0;280.0
292701;marque repère épi d'or;1;x;171695;305280.0;7;1;3.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;280.0;280.0
292723;marque repère épi d'or;1;x;171695;305302.0;3;1;3.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
292741;marque repère épi d'or;1;x;171695;305320.0;2;1;2.0;6;99;7710;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
299105;brioche pasquier;1;x;171840;311900.0;2;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;90.0;90.0
299152;x;3;x;171840;311950.0;3;1;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
299153;x;3;x;171840;311951.0;3;1;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;27.5;27.5
299179;brioche pasquier;1;x;171840;311978.0;4;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;90.0;90.0
299213;brioche pasquier;1;x;171840;312013.0;5;1;6.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;30.0;30.0
299243;brioche pasquier;1;x;171840;312044.0;1;1;4.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;90.0;90.0
299248;x;1;x;171840;312049.0;1;3;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
299278;brioche pasquier;1;x;171840;312079.0;7;1;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
308896;fourmenterie;3;x;172086;321958.0;1;1;5.0;6;99;7620;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
308898;fourmenterie;3;x;172086;321960.0;1;2;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
308934;dia;1;x;172086;321996.0;5;2;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
309058;lidl;1;x;172086;322121.0;3;6;1.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
313849;x;3;x;172219;327008.0;6;1;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;15.0;15.0
331094;x;1;x;172699;344753.0;5;1;2.0;6;99;7720;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
331109;x;1;x;172699;344768.0;6;1;2.0;6;99;7720;0.0;0.0;0.0;0.0;1.0;4.0;60.0;60.0
332564;auchan;1;x;172741;346246.0;1;1;4.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;90.0;90.0
337122;x;3;x;172904;350978.0;7;1;3.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
337141;x;3;x;172904;350997.0;4;1;4.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
337230;x;3;x;172904;351086.0;6;1;4.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
340639;x;3;x;173031;354573.0;1;1;3.0;6;99;23480;0.0;0.0;0.0;0.0;1.0;1.0;85.0;85.0
340650;x;3;x;173031;354584.0;1;5;9.0;6;99;23480;0.0;0.0;0.0;0.0;1.0;1.0;85.0;85.0
340693;x;3;x;173031;354632.0;2;1;4.0;6;99;23480;0.0;0.0;0.0;0.0;1.0;1.0;85.0;85.0
346956;brioche pasquier;1;x;173256;361084.0;6;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
346971;brioche pasquier;1;x;173256;361099.0;7;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
349949;x;3;x;173384;364322.0;7;2;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
349956;x;3;x;173384;364329.0;4;1;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
350005;x;3;x;173384;364378.0;3;1;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
350020;x;3;x;173384;364393.0;6;1;2.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
350021;x;3;x;173384;364394.0;6;1;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
350033;x;3;x;173384;364408.0;5;1;2.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
350701;casino;1;x;173406;365086.0;4;4;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;120.0;120.0
350736;casino;1;x;173406;365121.0;6;1;4.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;120.0;120.0
350750;la fournée dorée;1;x;173406;365136.0;7;4;3.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;4.0;36.0;36.0
350755;la fournée dorée;1;x;173406;365141.0;7;6;1.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;1.0;18.0;18.0
350770;casino;1;x;173406;365156.0;2;1;2.0;6;99;7740;0.0;0.0;0.0;0.0;1.0;1.0;120.0;120.0
351573;x;3;x;173452;365977.0;5;1;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
351600;x;3;x;173452;366006.0;2;1;4.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
351699;x;3;x;173452;366110.0;6;1;4.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
351700;x;3;x;173452;366111.0;6;1;5.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
353302;x;1;x;173523;367776.0;1;1;3.0;6;99;7650;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
353315;x;1;x;173523;367789.0;2;1;3.0;6;99;7601;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
353911;x;3;x;173551;368419.0;7;2;1.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
363315;x;1;x;184118;378145.0;1;1;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;110.0;110.0
363334;x;1;x;184118;378165.0;3;1;2.0;6;99;7741;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
363342;x;1;x;184118;378174.0;2;1;2.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;1.0;110.0;110.0
363361;auchan;1;x;184123;378196.0;1;1;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
363392;intermarché;1;x;184123;378227.0;5;1;3.0;6;99;7730;0.0;0.0;0.0;0.0;1.0;4.0;55.0;55.0
