;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
120339;leader price;1;x;113543;128078.0;2;1;2.0;10;2;19851;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
120384;leader price;1;x;113543;128123.0;1;1;2.0;10;2;19851;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
120395;leader price;1;x;113543;128134.0;4;1;3.0;10;3;19572;1.0;0.0;0.0;0.0;0.0;1.0;75.0;75.0
120422;danone acitiva;1;x;113556;128161.0;4;1;3.0;10;2;19800;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120435;danone acitiva;1;x;113556;128174.0;4;5;3.0;10;2;19800;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120440;danone acitiva;1;x;113556;128179.0;1;1;2.0;10;2;19800;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120466;danone acitiva;1;x;113556;128205.0;5;1;2.0;10;2;19800;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120491;danone acitiva;1;x;113556;128230.0;6;1;2.0;10;2;19800;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120505;elle & vire;1;x;113556;128244.0;6;3;12.0;10;1;19402;0.0;0.0;0.0;0.0;1.0;4.0;15.0;15.0
120522;danone acitiva;1;x;113556;128261.0;7;1;3.0;10;2;19800;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120542;elle & vire;1;x;113556;128281.0;7;5;7.0;10;1;19402;0.0;0.0;0.0;0.0;1.0;4.0;15.0;15.0
120548;danone acitiva;1;x;113556;128287.0;3;1;3.0;10;2;19800;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120568;danone acitiva;1;x;113556;128307.0;2;1;2.0;10;2;19800;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120599;x;8;x;113562;128338.0;2;3;7.0;10;1;19420;0.0;0.0;0.0;0.0;1.0;;20.0;20.0
120622;danone velouté;1;x;113562;128362.0;6;3;3.0;10;2;90057;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120634;bridel;1;x;113562;128374.0;6;5;6.0;10;1;19431;1.0;0.0;0.0;0.0;0.0;1.0;120.0;120.0
120668;danone velouté;1;x;113562;128408.0;3;5;7.0;10;2;90057;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120682;danone velouté;1;x;113562;128422.0;4;3;3.0;10;2;90057;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120692;danone velouté;1;x;113562;128432.0;4;5;3.0;10;2;90057;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120715;danone velouté;1;x;113562;128455.0;5;5;5.0;10;2;90057;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
120764;u;1;x;113565;128505.0;1;5;4.0;10;1;19420;0.0;1.0;0.0;0.0;0.0;4.0;40.0;40.0
120781;u;1;x;113565;128522.0;2;3;4.0;10;1;19420;0.0;1.0;0.0;0.0;0.0;4.0;40.0;40.0
120835;danone gervais;1;x;113565;128576.0;6;5;4.0;10;3;19565;0.0;0.0;0.0;0.0;1.0;1.0;60.0;60.0
121090;mélivie;1;x;113568;128835.0;4;3;3.0;10;2;19740;0.0;0.0;1.0;0.0;0.0;1.0;250.0;250.0
121092;mélivie;1;x;113568;128837.0;4;5;2.0;10;2;19740;0.0;0.0;1.0;0.0;0.0;1.0;125.0;125.0
121099;mélivie;1;x;113568;128844.0;1;3;2.0;10;2;19740;0.0;0.0;1.0;0.0;0.0;1.0;125.0;125.0
121121;mélivie;1;x;113568;128866.0;6;1;2.0;10;2;19851;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
121124;mélivie;1;x;113568;128869.0;6;3;3.0;10;2;19740;0.0;0.0;1.0;0.0;0.0;1.0;125.0;125.0
121134;mélivie;1;x;113568;128879.0;7;3;2.0;10;2;19740;0.0;0.0;1.0;0.0;0.0;1.0;250.0;250.0
121146;mélivie;1;x;113568;128891.0;3;3;2.0;10;2;19740;0.0;0.0;1.0;0.0;0.0;1.0;125.0;125.0
121156;mélivie;1;x;113568;128901.0;2;1;1.0;10;2;19740;0.0;0.0;1.0;0.0;0.0;1.0;250.0;250.0
121157;mélivie;1;x;113568;128902.0;2;1;2.0;10;2;19740;0.0;0.0;1.0;0.0;0.0;1.0;125.0;125.0
121164;mélivie;1;x;113568;128909.0;2;3;1.0;10;2;19740;0.0;0.0;1.0;0.0;0.0;1.0;250.0;250.0
121261;mélivie;1;x;113574;129007.0;4;5;6.0;10;1;19401;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
121279;x;1;x;113581;129026.0;2;3;3.0;10;2;19624;0.0;0.0;0.0;0.0;1.0;1.0;125.0;125.0
