;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
78777;x;2;x;112452;84257.0;6;3;4.0;25;1;20502;0.0;0.0;0.0;0.0;1.0;4.0;150.0;150.0
79627;x;2;x;112462;85129.0;4;3;4.0;25;1;20502;0.0;0.0;1.0;0.0;0.0;1.0;400.0;400.0
79636;x;2;x;112462;85140.0;4;5;4.0;25;1;20502;0.0;0.0;1.0;0.0;0.0;1.0;400.0;400.0
79677;x;2;x;112462;85183.0;5;3;3.0;25;1;20502;0.0;0.0;1.0;0.0;0.0;1.0;400.0;400.0
80955;x;1;x;112494;86475.0;2;3;3.0;25;1;20508;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
81225;netto;1;x;112500;86747.0;3;3;2.0;25;1;20508;0.0;0.0;0.0;0.0;1.0;2.0;200.0;200.0
81273;x;1;x;112500;86795.0;6;5;1.0;25;2;20510;0.0;0.0;0.0;0.0;1.0;2.0;300.0;300.0
81463;x;2;x;112504;86994.0;5;5;3.0;25;1;20502;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
82266;x;3;x;112518;87811.0;1;3;2.0;25;1;20505;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
82787;x;2;x;112528;88356.0;5;3;4.0;25;1;20502;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
82884;x;2;x;112528;88453.0;4;3;3.0;25;1;20502;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
129172;daucy;1;x;114735;137293.0;7;5;4.0;25;1;20511;0.0;0.0;0.0;0.0;1.0;2.0;50.0;50.0
129548;x;2;x;114755;137680.0;6;3;6.0;25;1;20502;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
136541;vivien paille;2;x;115001;144907.0;5;3;4.0;25;1;20506;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
136668;x;2;x;115002;145034.0;2;3;2.0;25;1;20502;0.0;0.0;1.0;0.0;0.0;1.0;150.0;150.0
153045;x;2;x;115406;161777.0;5;3;2.0;25;1;20502;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
163373;lidl;1;x;115645;172338.0;3;3;1.0;25;1;20508;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
178951;saint éloi;1;x;116056;188308.0;6;3;1.0;25;2;20510;0.0;0.0;1.0;0.0;0.0;2.0;100.0;100.0
178966;saint éloi;1;x;116056;188323.0;4;3;1.0;25;2;20510;0.0;0.0;1.0;0.0;0.0;2.0;200.0;200.0
179808;x;2;x;116086;189195.0;7;3;3.0;25;1;20502;0.0;0.0;0.0;0.0;1.0;3.0;50.0;50.0
193269;x;1;x;116445;203007.0;6;5;4.0;25;2;20510;0.0;0.0;0.0;0.0;1.0;2.0;600.0;600.0
193280;x;1;x;116445;203018.0;7;3;4.0;25;2;20510;0.0;0.0;0.0;0.0;1.0;2.0;300.0;300.0
211608;marque repère;1;x;117000;221959.0;1;3;4.0;25;2;20510;0.0;0.0;0.0;0.0;1.0;2.0;200.0;200.0
214132;bonduelle;1;x;117108;224579.0;3;5;2.0;25;1;20503;0.0;0.0;0.0;0.0;1.0;2.0;150.0;150.0
214208;bonduelle;1;x;117108;224655.0;4;3;2.0;25;1;20503;0.0;0.0;0.0;0.0;1.0;2.0;150.0;150.0
218453;cassegrain;1;x;123921;229022.0;6;3;4.0;25;1;20508;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
218460;cassegrain;1;x;123921;229029.0;6;5;1.0;25;1;20508;0.0;0.0;0.0;0.0;1.0;2.0;50.0;50.0
218480;cassegrain;1;x;123921;229049.0;2;3;3.0;25;1;20511;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
227651;marque repère notre jardin;1;x;134074;238491.0;4;3;4.0;25;2;20510;0.0;0.0;0.0;0.0;1.0;2.0;250.0;250.0
227885;x;3;x;134078;238727.0;2;5;2.0;25;1;20505;0.0;0.0;0.0;0.0;1.0;4.0;200.0;200.0
243848;x;2;x;170334;255058.0;5;3;3.0;25;1;20502;0.0;0.0;0.0;0.0;1.0;3.0;200.0;200.0
247105;x;2;x;170407;258506.0;6;3;4.0;25;1;20511;0.0;0.0;0.0;0.0;1.0;2.0;200.0;200.0
