;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
803;x;2;x;110025;814.0;1;5;2.0;37;3;25400;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
846;x;8;x;110025;859.0;3;3;1.0;37;3;25428;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
1220;x;3;x;110057;1235.0;6;3;2.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;4.0;75.0;75.0
1252;x;3;x;110057;1267.0;3;3;4.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;25.0;25.0
1367;x;2;x;110057;1391.0;1;5;2.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
1433;x;3;x;110067;1458.0;1;3;1.0;37;2;25414;0.0;0.0;0.0;0.0;1.0;1.0;158.0;158.0
1561;x;3;x;110067;1596.0;6;3;1.0;37;1;25521;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
1591;x;8;x;110071;1628.0;3;5;1.0;37;3;25544;0.0;0.0;0.0;0.0;1.0;4.0;70.0;70.0
1677;x;1;x;110071;1721.0;1;3;3.0;37;2;25415;0.0;0.0;0.0;0.0;1.0;4.0;204.0;204.0
1897;mac donald's;3;x;110110;1946.0;7;3;1.0;37;2;25413;0.0;0.0;0.0;0.0;1.0;4.0;102.0;102.0
1898;mac donald's;3;x;110110;1947.0;7;3;2.0;37;2;25415;0.0;0.0;0.0;0.0;1.0;4.0;181.0;181.0
2022;x;2;x;110113;2072.0;4;2;2.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;35.0;35.0
2042;x;3;x;110113;2096.0;1;3;1.0;37;1;25431;0.0;0.0;0.0;0.0;1.0;1.0;410.0;410.0
2045;x;2;x;110113;2099.0;1;5;1.0;37;1;25521;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
2101;x;2;x;110113;2156.0;3;4;2.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;55.0;55.0
2139;x;3;x;110125;2197.0;2;3;1.0;37;1;25431;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
2143;x;1;x;110125;2201.0;2;5;2.0;37;1;25431;0.0;0.0;0.0;0.0;1.0;1.0;140.0;140.0
2148;x;8;x;110125;2206.0;6;3;1.0;37;1;25517;0.0;0.0;0.0;0.0;1.0;;130.0;130.0
2342;mac donald's;3;x;110147;2631.0;3;3;3.0;37;2;25414;0.0;0.0;0.0;0.0;1.0;1.0;102.0;102.0
2349;mac donald's;3;x;110147;2638.0;7;3;1.0;37;2;25414;0.0;0.0;0.0;0.0;1.0;1.0;204.0;204.0
2351;mac donald's;3;x;110147;2640.0;7;4;1.0;37;2;25413;0.0;0.0;0.0;0.0;1.0;1.0;102.0;102.0
2403;la croissanterie;3;x;110147;2692.0;2;3;1.0;37;3;92055;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
2905;x;3;x;110185;3208.0;4;3;1.0;37;1;25521;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
2925;x;3;x;110185;3228.0;1;3;1.0;37;1;25521;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
3012;x;3;x;110185;3318.0;5;3;1.0;37;1;25521;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
3480;mac donald's;3;x;110208;3800.0;2;3;1.0;37;2;25415;0.0;0.0;0.0;0.0;1.0;4.0;158.0;158.0
3551;x;3;x;110234;3876.0;7;3;1.0;37;1;25431;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
3575;x;1;x;110234;3900.0;4;5;1.0;37;1;25522;0.0;0.0;0.0;0.0;1.0;4.0;140.0;140.0
3587;x;3;x;110234;3912.0;5;3;1.0;37;1;25431;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
4033;x;2;x;110238;4389.0;3;5;1.0;37;3;25542;0.0;0.0;0.0;0.0;1.0;1.0;160.0;160.0
4070;x;2;x;110243;4429.0;5;3;1.0;37;3;92055;0.0;0.0;0.0;0.0;1.0;1.0;70.0;70.0
4471;x;3;x;110264;4835.0;3;2;2.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
4636;x;2;x;110291;5017.0;4;3;1.0;37;1;25517;0.0;0.0;0.0;0.0;1.0;1.0;70.0;70.0
5084;x;3;x;110300;5471.0;3;3;1.0;37;1;25543;0.0;0.0;0.0;0.0;1.0;4.0;130.0;130.0
5201;x;2;x;110305;5588.0;1;5;2.0;37;1;25521;0.0;0.0;0.0;0.0;1.0;1.0;140.0;140.0
5276;sodebo;1;x;110312;5663.0;1;3;1.0;37;1;25476;0.0;0.0;0.0;0.0;1.0;1.0;140.0;140.0
5336;sodebo;1;x;110312;5725.0;6;3;1.0;37;1;25521;0.0;0.0;0.0;0.0;1.0;1.0;140.0;140.0
5428;x;1;x;110312;5817.0;2;3;1.0;37;1;25475;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
5673;x;2;x;110341;6188.0;3;5;2.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;50.0;50.0
6011;x;3;x;110361;6537.0;5;5;1.0;37;1;25543;0.0;0.0;0.0;0.0;1.0;4.0;320.0;320.0
6030;x;2;x;110362;6556.0;1;5;3.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
6066;x;3;x;110362;6598.0;3;5;2.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;75.0;75.0
6067;x;3;x;110362;6599.0;3;5;3.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
6265;daunat;1;x;110372;6802.0;7;3;1.0;37;1;25521;0.0;0.0;0.0;0.0;1.0;1.0;140.0;140.0
6317;mac donald's;3;x;110372;6861.0;6;5;1.0;37;3;25400;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
6736;mac donald's;3;x;110390;7296.0;2;5;1.0;37;2;25415;0.0;0.0;0.0;0.0;1.0;3.0;204.0;204.0
7230;x;3;x;110409;7804.0;7;5;1.0;37;3;25428;0.0;0.0;0.0;0.0;1.0;1.0;410.0;410.0
7259;x;3;x;110409;7834.0;2;3;1.0;37;3;25428;0.0;0.0;0.0;0.0;1.0;1.0;410.0;410.0
7273;daner;3;x;110409;7848.0;3;3;1.0;37;3;25428;0.0;0.0;0.0;0.0;1.0;1.0;410.0;410.0
7291;x;3;x;110409;7866.0;5;3;1.0;37;3;25428;0.0;0.0;0.0;0.0;1.0;1.0;410.0;410.0
7932;x;2;x;110469;8520.0;2;3;1.0;37;1;25517;0.0;0.0;0.0;0.0;1.0;1.0;130.0;130.0
8611;x;2;x;110493;9219.0;5;5;1.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;75.0;75.0
8645;x;2;x;110493;9258.0;4;5;1.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;1.0;75.0;75.0
8848;x;3;x;110500;9634.0;5;3;1.0;37;1;25530;0.0;0.0;0.0;0.0;1.0;4.0;130.0;130.0
9044;x;1;x;110512;9844.0;7;4;3.0;37;3;25523;0.0;0.0;0.0;0.0;1.0;3.0;35.0;35.0
9237;mac donald's;3;x;110518;10052.0;2;3;1.0;37;2;25415;0.0;0.0;0.0;0.0;1.0;4.0;158.0;158.0
9393;x;2;x;110519;10237.0;6;3;7.0;37;1;25476;0.0;0.0;0.0;0.0;1.0;1.0;70.0;70.0
9571;x;3;x;110525;10425.0;5;5;1.0;37;3;25428;0.0;0.0;0.0;0.0;1.0;4.0;320.0;320.0
9594;x;3;x;110531;10451.0;4;3;1.0;37;3;25428;0.0;0.0;0.0;0.0;1.0;4.0;320.0;320.0
