;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
174;x;2;x;110007;178.0;4;5;1.0;38;1;25900;0.0;0.0;0.0;0.0;1.0;4.0;120.0;120.0
196;x;2;x;110007;200.0;1;5;1.0;38;1;25902;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
215;x;2;x;110007;220.0;2;5;1.0;38;1;25902;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
281;x;2;x;110007;286.0;5;5;1.0;38;1;25900;0.0;0.0;0.0;0.0;1.0;4.0;35.0;35.0
335;x;2;x;110020;342.0;1;4;1.0;38;1;25902;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
352;x;2;x;110020;359.0;2;3;1.0;38;1;25902;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
391;x;2;x;110020;399.0;3;5;2.0;38;1;25902;0.0;0.0;0.0;0.0;1.0;1.0;350.0;350.0
406;x;2;x;110020;414.0;6;3;1.0;38;1;25902;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
419;x;2;x;110020;427.0;6;5;3.0;38;1;25902;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
472;x;2;x;110021;483.0;1;5;1.0;38;1;25902;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
501;x;2;x;110021;512.0;5;5;1.0;38;1;25906;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
534;x;2;x;110021;545.0;2;5;1.0;38;1;25902;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
574;x;2;x;110021;585.0;3;5;1.0;38;1;25910;0.0;0.0;0.0;0.0;1.0;1.0;400.0;400.0
609;knorr;1;x;110021;620.0;4;5;1.0;38;1;25905;0.0;0.0;0.0;0.0;1.0;4.0;250.0;250.0
645;knorr;1;x;110021;656.0;7;5;1.0;38;1;25905;0.0;0.0;0.0;0.0;1.0;4.0;250.0;250.0
677;x;8;x;110021;688.0;6;5;1.0;38;2;25948;0.0;0.0;0.0;0.0;1.0;;250.0;250.0
