;libmarq;typal3;nom_commercial;nomen;numlig;nojour;tyrep;noligne;codgr;sougr;codal;algra;alsuc;enric;diete;rien;typal2;qte_brute;qte_nette
238;x;3;x;110007;243.0;3;5;3.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;396.0;396.0
493;x;2;x;110021;504.0;5;3;5.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
599;x;2;x;110021;610.0;4;3;9.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;3.0;100.0;100.0
871;x;2;x;110034;884.0;6;3;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
975;x;3;x;110034;988.0;5;3;2.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;396.0;396.0
983;x;2;x;110034;996.0;5;5;3.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;300.0;300.0
1022;x;2;x;110046;1037.0;2;3;7.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
1155;x;2;x;110046;1170.0;1;5;5.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
1175;x;2;x;110046;1190.0;7;5;6.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;150.0;150.0
2266;x;3;x;110137;2555.0;7;3;2.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;110.0;110.0
2655;andros;1;x;110167;2953.0;1;1;3.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;2.0;100.0;100.0
2683;andros;1;x;110167;2981.0;2;1;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
2713;andros;1;compote de pomme nature;110167;3013.0;5;1;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;4.0;40.0;40.0
3038;x;2;x;110194;3344.0;3;5;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
3093;x;3;x;110194;3400.0;5;5;2.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;4.0;315.0;315.0
3108;x;3;x;110194;3415.0;6;5;3.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;4.0;315.0;315.0
3148;x;2;x;110194;3455.0;1;5;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;200.0;200.0
3163;carrefour;1;x;110201;3471.0;5;5;7.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
3191;andros;1;compote de pomme nature;110201;3503.0;2;5;6.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
3211;carrefour;1;x;110201;3524.0;3;5;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
4117;x;3;x;110243;4479.0;6;1;7.0;42;2;13049;0.0;0.0;0.0;0.0;1.0;2.0;50.0;50.0
4552;x;2;x;110264;4927.0;6;3;7.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;198.0;198.0
4559;x;8;x;110264;4936.0;6;5;6.0;42;2;13097;0.0;0.0;0.0;0.0;1.0;;100.0;100.0
4638;barcoral;1;x;110291;5019.0;4;3;3.0;42;2;13003;0.0;0.0;0.0;0.0;1.0;2.0;40.0;40.0
4675;barcarol;1;x;110291;5056.0;1;6;2.0;42;2;13003;0.0;0.0;0.0;0.0;1.0;2.0;40.0;40.0
4688;barcoral;1;x;110291;5069.0;2;3;6.0;42;2;13003;0.0;0.0;0.0;0.0;1.0;2.0;80.0;80.0
4721;barcoral;1;x;110291;5102.0;6;3;4.0;42;2;13003;0.0;0.0;0.0;0.0;1.0;2.0;80.0;80.0
5259;x;3;x;110312;5646.0;4;5;8.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;220.0;220.0
5649;x;8;x;110341;6164.0;6;3;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;;100.0;100.0
6244;x;1;x;110371;6780.0;6;5;6.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
6286;hero;1;x;110372;6826.0;4;5;1.0;42;1;13109;0.0;1.0;0.0;0.0;0.0;1.0;100.0;100.0
6549;x;1;x;110373;7101.0;4;3;4.0;42;2;13049;0.0;0.0;0.0;0.0;1.0;2.0;200.0;200.0
6995;x;2;x;110392;7564.0;7;5;7.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
7020;x;1;x;110392;7589.0;4;5;6.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
7045;x;2;x;110392;7614.0;1;5;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
7073;x;2;x;110392;7642.0;2;5;8.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
7136;x;8;x;110392;7710.0;5;5;4.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
7983;daufruit;1;compote de pêche sans sucre ajouté;110469;8571.0;1;5;7.0;42;1;13109;0.0;1.0;0.0;0.0;0.0;4.0;120.0;120.0
8258;x;3;x;110483;8857.0;3;5;5.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;4.0;110.0;110.0
8387;x;2;x;110486;8995.0;2;3;2.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;165.0;165.0
8575;x;2;x;110486;9183.0;7;5;6.0;42;1;13038;0.0;0.0;0.0;0.0;1.0;1.0;270.0;270.0
8700;x;2;x;110498;9477.0;3;4;3.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
8726;x;2;x;110498;9507.0;1;1;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
8747;x;2;x;110498;9530.0;2;1;5.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
8894;x;1;x;110500;9685.0;7;3;4.0;42;1;13998;0.0;0.0;0.0;0.0;1.0;1.0;40.0;40.0
9018;x;1;x;110512;9815.0;6;3;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;120.0;120.0
9039;x;1;x;110512;9837.0;7;3;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;1.0;100.0;100.0
9061;x;1;x;110512;9861.0;1;3;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
9275;les contes de provence;1;x;110519;10091.0;7;1;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
9599;métro;1;x;110531;10456.0;4;5;4.0;42;2;13049;0.0;0.0;0.0;0.0;1.0;4.0;300.0;300.0
9878;x;1;x;110539;10748.0;3;3;4.0;42;1;13109;0.0;1.0;0.0;0.0;0.0;4.0;100.0;100.0
9902;leader price;1;x;110539;10772.0;7;5;4.0;42;1;13108;0.0;0.0;0.0;0.0;1.0;4.0;100.0;100.0
